F0,F1,F2,F3,F4,F5,F6,F7,F8
3.62982302454175e-05,1.0535964497387445e-06,-4.111207405274681e-06,1.3675415942311756e-06,-4.4400605057742595e-06,-1.4079909000599137e-05,0.00016498354738391082,6.975567999350544e-05,-0.0009800969174218485
3.6179072684526e-05,1.1152950481837345e-06,-4.220154363495245e-06,1.2839006992165565e-06,-4.548607288995673e-06,-1.4318924470433634e-05,0.00016479998833515263,6.954434772768227e-05,-0.0009811567503718616
3.598924045946786e-05,1.0458016053758967e-06,-4.445787034273733e-06,1.151701637347134e-06,-4.736825961536576e-06,-1.4501802212390582e-05,0.000164569496561264,6.927995191354045e-05,-0.0009818756089688201
3.6266548882719496e-05,1.164180500114464e-06,-4.222024653036954e-06,1.422705263095892e-06,-4.480819435143251e-06,-1.4197653875624195e-05,0.00016480149684164179,6.953178681373955e-05,-0.0009810733856708668
3.650908365841383e-05,1.3162666875471146e-06,-4.089876981616627e-06,1.486656026703669e-06,-4.333703987647327e-06,-1.405647385628302e-05,0.00016494579137648298,6.962982917968029e-05,-0.0009805587374366429
3.6551116197089e-05,1.1749238857954665e-06,-4.3232049256273155e-06,1.2465632428167461e-06,-4.607079808534437e-06,-1.4190275214032216e-05,0.0001647851658495726,6.925415974910718e-05,-0.0009814125343095468
3.6134266574967134e-05,1.240796509242827e-06,-4.34687773466623e-06,1.177888479109949e-06,-4.745251520030948e-06,-1.4242645913556079e-05,0.00016482542782309787,6.891888661211607e-05,-0.00098141432283031
3.53869744284496e-05,1.1228831877594448e-06,-4.542629185594187e-06,9.629536654003752e-07,-5.077262928893688e-06,-1.4315586365157903e-05,0.0001646246862640326,6.861387163849573e-05,-0.000981178056037853
3.4812378719600695e-05,1.2314184214583905e-06,-4.479491727146333e-06,1.106475023717261e-06,-4.596585189922244e-06,-1.3720393415526724e-05,0.00016465393146406236,6.878069610224982e-05,-0.0009789285947318573
3.338341331418775e-05,1.5048749426875857e-06,-4.242655418840175e-06,1.5026607259824083e-06,-4.16322853949855e-06,-1.1579870845053967e-05,0.00016485705020930302,6.914663891845944e-05,-0.000972065715307256
2.6235731361008988e-05,8.033990288649711e-07,-3.7927202608279988e-06,1.872277008474555e-06,-3.384532863574353e-06,-8.319634851783613e-06,0.00016493956180582632,7.002094660811868e-05,-0.0009590558598361349
2.2465803029276195e-05,-1.7021079346817664e-06,-3.1280320874554636e-06,2.616120718643922e-06,-2.6507112185128036e-06,-7.433277036504544e-06,0.0001648806627222488,7.014636833468369e-05,-0.0009479876585277297
1.772591734958466e-05,-4.5756161146011245e-06,-2.8198903089235174e-06,2.0635619970191384e-06,-2.8458059154406226e-06,-7.622231591673174e-06,0.00016492894271194998,6.985801961925114e-05,-0.000932254729747194
2.731008554536491e-06,-3.8614938463674235e-06,-3.803672673626124e-06,1.7785469016165949e-06,-3.5435663904555022e-06,-8.112728578318732e-06,0.00016354818482256403,7.06545106941987e-05,-0.000894538954817503
-2.4285263276272936e-05,-7.015545765059625e-06,-5.567946031326596e-06,-3.791369004455575e-07,-5.934266448401439e-06,-1.0763319694548571e-05,0.00016223293497874975,5.774325919356609e-05,-0.0008353542147229412
-3.348571439502275e-05,-6.916422575645666e-06,-4.82629003824171e-06,2.2623718343453528e-07,-5.856531185562161e-06,-1.0476958023197024e-05,0.00016178065367436928,4.896381277875633e-05,-0.0008371809527522374
-3.522275567649528e-05,-6.647880123153338e-06,-4.136162008630901e-06,6.763084555274158e-07,-5.415118083436016e-06,-1.0135863008501793e-05,0.000162180466297726,4.738509404979018e-05,-0.0008372049219028385
-3.5589155434333286e-05,-6.148881250537719e-06,-3.695234256535182e-06,9.558845480137872e-07,-5.079516922442901e-06,-9.636094813152491e-06,0.00016259949061899902,4.6973591770130564e-05,-0.0008338379162601534
-3.584682776970987e-05,-5.994235267320794e-06,-3.865757169111154e-06,1.1586446950094345e-06,-5.0255139929104075e-06,-9.516107470476835e-06,0.00016266881172238116,4.685771046372094e-05,-0.0008329555572115933
-3.584734881869859e-05,-5.930741814173681e-06,-3.843495986085033e-06,1.23074012674411e-06,-4.834481413615802e-06,-9.485849100273275e-06,0.0001628328653082521,4.59634984008687e-05,-0.0008319170187030268
-3.568592308697939e-05,-5.953249600250339e-06,-4.035664489420682e-06,1.2972622813530894e-06,-4.987790395050142e-06,-9.680923673989073e-06,0.00016290475803423451,4.466966019502602e-05,-0.0008294156279315982
-3.4682495284070834e-05,-5.811329786232592e-06,-3.851685725696554e-06,1.5904950219567723e-06,-4.716228376408752e-06,-9.67835550978059e-06,0.00016351987202834295,4.496630319858451e-05,-0.0008263190742333689
-3.38270262799622e-05,-5.968757846944133e-06,-3.832121585906375e-06,1.7942615007430224e-06,-4.57354005522768e-06,-9.605886234742292e-06,0.0001636224527962724,4.467897021257675e-05,-0.0008231685178401481
-3.393710005419432e-05,-5.938185402196811e-06,-3.6869159395837502e-06,1.6725025173989557e-06,-4.487115928975447e-06,-9.716358820642281e-06,0.00016387586475405662,4.412059561681515e-05,-0.0008199484520760172
-3.386986678913253e-05,-5.774925185249097e-06,-3.56881686999607e-06,1.728896092133969e-06,-4.549298838035589e-06,-9.76391345936091e-06,0.00016404094435450782,4.403857266483996e-05,-0.0008175104239697093
-3.1339769376432165e-05,-5.183287762762435e-06,-3.0295507703339213e-06,2.7673094157146113e-06,-4.175838652929605e-06,-8.801229994458107e-06,0.0001646245496319573,4.6790837762828745e-05,-0.0008103778522535903
-2.9835311459549396e-05,-6.866198412005691e-06,-2.684337486955536e-06,3.3928845140850863e-06,-3.6348286689364243e-06,-8.384831888180688e-06,0.0001653785047383106,4.92715775659284e-05,-0.0008053442909027018
-3.034615780411474e-05,-8.99822449770176e-06,-4.3506354107606735e-06,3.0916777246683777e-06,-4.124531290630456e-06,-8.950726079546277e-06,0.0001649586847651002,5.030188279824433e-05,-0.0008060118022052654
-3.010267965832697e-05,-9.571466451152248e-06,-5.85094018904529e-06,3.0174587314584263e-06,-4.160642858906453e-06,-9.404307111298877e-06,0.00016483141857212907,5.2665056411265305e-05,-0.0008063520627794623
-2.9658537898898833e-05,-9.54351695133636e-06,-6.205933546949574e-06,2.7732414240966773e-06,-4.247749492759865e-06,-9.48668995171185e-06,0.0001645328103794294,5.509463800485464e-05,-0.0008062054273000589
-2.7621458360970797e-05,-1.56797067873632e-05,-7.524900006945073e-06,1.853054347320522e-06,-4.625361799820586e-06,-1.0121089006822319e-05,0.0001642321682128647,6.037772785148003e-05,-0.0008131845997830782
-2.8690339049441434e-05,-1.9149188876442145e-05,-8.960786390104585e-06,1.6595669891270022e-06,-4.923255020266757e-06,-9.97700122732605e-06,0.00016393501533478594,5.997765328822564e-05,-0.0008171464970485518
-3.017373261234707e-05,-1.9699401717274275e-05,-9.515641525961912e-06,1.4369121565396663e-06,-4.918874653907789e-06,-1.0044591242171396e-05,0.00016391236327137362,6.07706686224415e-05,-0.0008165992009653569
-3.125740560502069e-05,-2.1412942566135695e-05,-9.748257692356457e-06,1.1528842739897443e-06,-5.134350901386845e-06,-1.0182857094076176e-05,0.0001639834349170172,6.177851141442039e-05,-0.000816205515413118
-3.078960534640919e-05,-2.112314326617531e-05,-8.976302838244433e-06,1.8391761612414642e-06,-4.712255599118868e-06,-9.717439324523783e-06,0.00016492405996346548,6.301626045642762e-05,-0.000814380915540002
-3.241492824067431e-05,-2.2178279020427612e-05,-9.342069480156832e-06,1.7619095625809286e-06,-4.739269355823197e-06,-9.751004627431256e-06,0.00016559088967615687,6.331299749316299e-05,-0.0008134994113407273
-3.433100884081861e-05,-2.418950280852213e-05,-1.0510832262854507e-05,1.019722145780594e-06,-5.245979019766834e-06,-1.0281014749448669e-05,0.00016527739230471006,6.284169058141229e-05,-0.0008145296326838309
-3.511123517675293e-05,-2.6397812630384e-05,-1.1234170758741805e-05,5.895836046130746e-07,-5.6356513918518835e-06,-1.0405656606458039e-05,0.00016525657209559796,6.278257151161288e-05,-0.0008148670326476333
-3.512085950219488e-05,-2.6606975242548094e-05,-1.0534700505948993e-05,9.56213902804923e-07,-5.472143625086141e-06,-1.023657957851006e-05,0.00016625489845818826,6.358749115057223e-05,-0.0008112751770572768
-3.586003592577417e-05,-2.403713268579904e-05,-8.656432456967753e-06,1.8724852387572586e-06,-4.488524521611552e-06,-9.393446355312625e-06,0.00016700298356642592,6.486225428502315e-05,-0.00080102198314474
-3.2828680400199234e-05,-2.1164735333264517e-05,-6.47278210589823e-06,3.7632397086315853e-06,-3.752485199010708e-06,-8.122619955750506e-06,0.0001680778950971572,6.632655287171345e-05,-0.0007901462166833805
-3.062555449314414e-05,-1.923996477430284e-05,-5.658403583909801e-06,4.045975933671238e-06,-3.083873877873739e-06,-8.00051722083275e-06,0.0001691072358881694,6.761385658771258e-05,-0.0007826212531261585
-3.0963343474462286e-05,-2.0384586624063595e-05,-5.670081540612825e-06,4.3068332115458216e-06,-3.020153098658361e-06,-8.19249212841101e-06,0.00016916623852620378,6.81065929632552e-05,-0.000780250839834798
-3.224454516097334e-05,-2.2802877607208455e-05,-6.417487847801206e-06,3.7470139801752598e-06,-3.7085568704205e-06,-8.701579910329592e-06,0.00016871811859825578,6.767221881408547e-05,-0.000780543469329118
-3.30655296736756e-05,-2.416541298014002e-05,-7.300131498079855e-06,3.248075617578498e-06,-4.194929881321679e-06,-8.916254164735883e-06,0.00016834926899910498,6.750853053102747e-05,-0.0007797197822830932
-3.331212813457134e-05,-2.404374803582567e-05,-7.4375111624252215e-06,3.1553268808527265e-06,-4.468531926281896e-06,-8.905760387894919e-06,0.00016845864439440236,6.737822159752815e-05,-0.0007785683452257847
-3.222107993529335e-05,-2.2318595159937937e-05,-7.050269941523021e-06,3.2760167523067346e-06,-4.279185670751663e-06,-8.317802620076382e-06,0.00016883818936338225,6.830282404780983e-05,-0.0007739979288359153
-3.138692004168558e-05,-2.048294933948384e-05,-5.985156308893255e-06,3.87611796784054e-06,-3.7372267675264773e-06,-7.818588370609839e-06,0.00016938106981835755,6.902834627789491e-05,-0.0007686735252358981
-3.0568526868009943e-05,-1.9966312093518728e-05,-5.353694696222133e-06,4.319086643047344e-06,-3.375073517488357e-06,-6.759833498313694e-06,0.0001701060554789718,6.956806123816795e-05,-0.0007633885946866357
-3.105837135401577e-05,-2.0642261660812778e-05,-5.890657200239383e-06,3.838746443612967e-06,-3.6791628307641177e-06,-7.13295757282699e-06,0.00017004822105699927,6.91568817489479e-05,-0.000760527603964229
-3.2330511637730084e-05,-2.3077146744654012e-05,-6.126623226145662e-06,3.225559175453228e-06,-4.019987275832499e-06,-7.486808817550378e-06,0.00016870678890876145,6.882335476107214e-05,-0.0007545804571433646
-3.3571124958405454e-05,-2.3876234115420067e-05,-6.97307370711247e-06,2.453191764745977e-06,-4.293409650885493e-06,-8.06829699814403e-06,0.00016616793085367292,6.850692724672005e-05,-0.0007517994091018254
-3.279938961113837e-05,-2.2856825916836725e-05,-6.369012986413295e-06,2.765780173640715e-06,-3.9801096458724596e-06,-7.754799266062396e-06,0.00016597951196000387,6.873805628793645e-05,-0.0007491770429952422
-3.230055494308778e-05,-2.1384547879703127e-05,-6.03437290709809e-06,2.7596288977981e-06,-3.9220857925221e-06,-7.951071567733718e-06,0.0001650760902608694,6.881632204696035e-05,-0.0007461912401154695
-3.2749224489913706e-05,-1.916434972007127e-05,-5.8770763143950565e-06,1.6500899454067625e-06,-3.820314767657865e-06,-8.782661320745542e-06,0.00015946253994678807,6.83117636882828e-05,-0.0007334479323010187
-3.4056485887052524e-05,-1.753875052459987e-05,-5.7678302883246e-06,1.649795052836319e-06,-3.931088054021531e-06,-9.391821922958027e-06,0.00015840339491907053,6.835957457695414e-05,-0.0007271566198718956
-3.465499218195482e-05,-1.6584026950660405e-05,-5.6096365180793655e-06,1.8248716493401778e-06,-3.861695716652769e-06,-9.867263726318069e-06,0.00015647497342260867,6.848915089739873e-05,-0.000725135546209007
-3.4550331466829556e-05,-1.6708605051394085e-05,-5.496327396924809e-06,1.7594748782090911e-06,-3.831338622242155e-06,-1.0298004933149448e-05,0.0001547824104912353,6.85407077002679e-05,-0.0007249154842658291
-3.4579360695423876e-05,-1.5876185583031905e-05,-4.975362748994945e-06,2.0245297424303397e-06,-3.3788535715163553e-06,-1.0958214902243191e-05,0.00015417005130438836,6.904739653056025e-05,-0.0007200274987428253
-3.60550685657068e-05,-1.5347134798067535e-05,-4.563650275145376e-06,2.195874348108605e-06,-3.6109513911505696e-06,-1.2438995159092512e-05,0.0001526967842708863,6.906239675038086e-05,-0.0007156017538468718
-3.753123332173771e-05,-1.4161906761297311e-05,-4.610558943472228e-06,2.634352871975716e-06,-4.163463509089172e-06,-1.5010161319199707e-05,0.00014889609779117723,6.894810099326061e-05,-0.0007086800598016151
-3.719589414330082e-05,-1.3758431904193744e-05,-4.716865935032015e-06,2.927271211062847e-06,-4.080341176780006e-06,-1.538568295219024e-05,0.00014739254284028378,6.941004589661774e-05,-0.0007039851425031327
-3.667306352069855e-05,-1.3391446462563447e-05,-4.3684221269643915e-06,3.3969383487110886e-06,-3.686765665137862e-06,-1.6335784524686126e-05,0.00014742903364185382,6.997782236142762e-05,-0.0006947064773852727
-3.657899925214381e-05,-1.2730950480095343e-05,-4.112155560412573e-06,3.8751456437941095e-06,-3.5035615078120793e-06,-1.7191367924967333e-05,0.0001479212307834809,7.00847526160786e-05,-0.0006879499263179196
-3.663476645899119e-05,-1.2571214036207983e-05,-4.145660923320414e-06,4.103583084674137e-06,-3.714838632669806e-06,-1.883050077033417e-05,0.0001502638270906222,7.132460350357543e-05,-0.0006771855315240161
-3.60921114692651e-05,-1.2863698729000642e-05,-4.986920623954319e-06,4.272593132973234e-06,-3.9093365227594185e-06,-2.036129110848264e-05,0.0001458103478456396,7.034686520409014e-05,-0.0006685896130625761
-3.562455431600844e-05,-1.2802987358649783e-05,-5.821414241389378e-06,4.171044308879392e-06,-3.959716978657197e-06,-2.2725625161200256e-05,0.00014016943365554118,6.99635021351659e-05,-0.0006603101807103457
-3.3903275472656896e-05,-1.276919393089155e-05,-5.974091952741994e-06,3.836369195387332e-06,-4.161657988299921e-06,-2.3756749944566863e-05,0.00013533777135319908,7.000710853270234e-05,-0.0006513334451254617
-3.371868960187434e-05,-1.3083384964057622e-05,-7.126192711632274e-06,3.47848840575654e-06,-4.714278121712295e-06,-2.4489651513577824e-05,0.00013245356696482016,7.02133592151103e-05,-0.0006493743830061662
-3.32027011270822e-05,-1.3133085636492683e-05,-7.3593493004860585e-06,3.540416236540949e-06,-4.469835845211171e-06,-2.4242412148507674e-05,0.00013243757717171532,7.041250508105396e-05,-0.0006463742797648644
-3.284709342142671e-05,-1.2749339984301955e-05,-7.594460647354242e-06,3.858145769059288e-06,-4.467287981190396e-06,-2.3950617254559036e-05,0.00013237093042177593,7.082566288697975e-05,-0.0006402131051223167
-3.631413096968759e-05,-1.266354002376534e-05,-7.82846433117918e-06,3.958144912538397e-06,-4.4839984130442836e-06,-2.3077583152738476e-05,0.00013221326689564206,7.099982001166964e-05,-0.0006345300135961043
-3.6842724540633684e-05,-1.2395937469501083e-05,-7.712495143355187e-06,4.055771655879221e-06,-4.395431565102223e-06,-2.2284738104522264e-05,0.00013308552445785994,7.152068835833818e-05,-0.0006320451563156313
-3.618026626450457e-05,-1.1904074738850669e-05,-7.67184729537646e-06,4.613977361503237e-06,-4.115656755737832e-06,-2.1135503860590092e-05,0.00013469482713828103,7.216668507656975e-05,-0.0006295683059946353
-3.7727369293475736e-05,-1.2951312742368517e-05,-7.873489848397683e-06,3.753879911769743e-06,-4.636997372021444e-06,-2.217428919119433e-05,0.00013321894003816303,7.127948306125811e-05,-0.0006309733432304076
-3.868000385789095e-05,-1.3077235881769341e-05,-7.411911395725681e-06,3.6095429015561995e-06,-4.795785609798798e-06,-2.1930999376542677e-05,0.00013374533280830777,7.128293625523794e-05,-0.0006316607078433838
