F0,F1,F2,F3,F4,F5,F6,F7,F8
-1.2517854125356519e-05,1.6701688704438451e-06,2.7763734926312117e-06,8.959662732981995e-06,-5.279221629284777e-07,-1.0522477135995109e-05,8.817682683921238e-06,7.0409102607055185e-06,-0.00043875691297197075
-1.2315421393532171e-05,2.0239920192105686e-06,3.029271877435863e-06,9.257712780539372e-06,-5.157755246181224e-07,-1.0848271406170428e-05,8.717775362958712e-06,7.015473210736435e-06,-0.0004361517919487932
-1.2267275848733744e-05,2.4943214507389525e-06,2.9769769643420526e-06,9.003494328819803e-06,-4.254999830456696e-07,-9.985013758476036e-06,8.041418871180205e-06,6.62218989695447e-06,-0.00043226498027734635
-1.2015955721495992e-05,3.2498842700611718e-06,3.1824097326070435e-06,9.099213163236606e-06,-6.381248896565574e-07,-9.132862601649831e-06,8.143055611950756e-06,6.494319513506251e-06,-0.00042924064076745765
-1.2142449410573649e-05,3.949692386814943e-06,3.4581324306060666e-06,9.852370316065201e-06,-8.991979797595837e-07,-7.960631391580602e-06,6.563680541864691e-06,7.036199542785914e-06,-0.00042500983145845326
-1.1899593503343579e-05,4.092861752933132e-06,3.4512913507081505e-06,9.93094874164353e-06,-9.471296060831034e-07,-7.57165992668246e-06,6.4985546737189016e-06,7.135082266559351e-06,-0.00042268139077168476
-1.1440258865224562e-05,4.559534779114958e-06,3.882161402213288e-06,9.821662775632638e-06,-1.0845351769692387e-06,-6.853755523615864e-06,6.77833981809112e-06,7.147524118957731e-06,-0.00041946770835043
-1.0804200578045455e-05,4.665508114174781e-06,4.2366948064518265e-06,9.703652620408588e-06,-9.7918156764725e-07,-6.02804688659012e-06,6.399271168151365e-06,7.235370837033953e-06,-0.0004174641035361648
-1.080014383839508e-05,4.912370029628192e-06,4.504681977787771e-06,9.961575154541264e-06,-1.077181934698743e-06,-4.287436654219995e-06,7.033353308424604e-06,7.399711689671306e-06,-0.00041558796475496475
-1.011897500338917e-05,4.862111419094129e-06,4.551236732505416e-06,9.875536319527349e-06,-1.0876548680518282e-06,-3.61238727543076e-06,7.331181870570773e-06,7.773958543989259e-06,-0.0004122820427610404
-9.686118886164046e-06,4.760995083557889e-06,4.521215413101922e-06,9.700344842438525e-06,-1.3482387097226538e-06,-2.7792865054058413e-06,7.220400002904361e-06,7.809709261940355e-06,-0.00040850272219154326
-9.052611910889391e-06,4.82251190746104e-06,4.74320245431634e-06,9.7653710956024e-06,-1.2076248209447025e-06,-1.576040344750256e-06,7.248877988036536e-06,7.755002083775973e-06,-0.00040506572347483264
-8.528690604178863e-06,4.277250603037136e-06,4.341585878390191e-06,9.350213131187351e-06,-1.1737755529618975e-06,2.6590977704048854e-06,6.845420673316648e-06,7.623568405908848e-06,-0.00040145837199399387
-7.749290961665572e-06,4.273521150896085e-06,4.449576183534114e-06,8.695310167194265e-06,-1.0551224909909791e-06,4.681197905440337e-06,6.665731537118431e-06,7.813435366557463e-06,-0.00040002639388030976
-7.553695625035386e-06,3.7952092988198467e-06,4.35366922475345e-06,8.373741963234564e-06,-9.054566759840412e-07,5.379932752135523e-06,7.227797525426823e-06,8.196879543824021e-06,-0.00039560944636272966
-7.531677348295151e-06,3.581929639787969e-06,4.286093954813674e-06,8.374229231684094e-06,-8.71991540148757e-07,4.59722321504829e-06,6.890998981879213e-06,8.141264325062703e-06,-0.00039215743881538525
-8.900460479302417e-06,2.8452631789696377e-06,4.4100683575973325e-06,8.640575173426774e-06,-1.0346238412938366e-06,1.8284827618412579e-06,6.4010500421183375e-06,7.983172284344747e-06,-0.00038171856249992134
-1.0568407807407436e-05,2.6691789058743953e-06,3.051394039688847e-06,9.14483781217048e-06,-1.1939491103904464e-06,1.7569443472385297e-07,6.160607515257784e-06,7.915622931487553e-06,-0.0003719686804102888
-1.2801154790350081e-05,2.0576066945240757e-06,1.92301232704718e-06,9.27021983551141e-06,-1.6317071555632977e-06,-2.3523790060196897e-06,5.6885127119561374e-06,7.08089183306172e-06,-0.0003550253708057165
-1.4476415637369965e-05,2.2880060275887636e-06,1.8817972862837084e-06,1.0187917114797887e-05,-1.5692320601710176e-06,-3.5054963105259224e-06,6.290973422822787e-06,6.231446420667061e-06,-0.00034747603128631484
-1.572729365073246e-05,3.228897491326639e-06,2.2782979998657175e-06,1.0779004648876759e-05,-1.316347156700797e-06,-3.206729535816554e-06,6.888009152552477e-06,6.370384083605753e-06,-0.00034509125805519836
-1.4368074197113982e-05,3.3072224444200627e-06,2.1877384595555216e-06,1.0999321554140688e-05,-1.1510497154288455e-06,-3.1307826025390513e-06,7.645747215532349e-06,6.869426379117576e-06,-0.00034120658455990573
-1.4144841427974294e-05,3.4985148805250637e-06,2.4403698209764136e-06,1.1569022773088285e-05,-1.127623033891171e-06,-2.8222257938984234e-06,8.749827236292854e-06,7.047530612935495e-06,-0.0003379609434236093
-1.4122586180737655e-05,3.6790635125948546e-06,2.5414124820423526e-06,1.1826447034379483e-05,-8.707183628823421e-07,-2.8640954176042407e-06,9.94752114864397e-06,7.5915474249069454e-06,-0.00033541895999689787
-1.420057252179182e-05,3.9773110846103906e-06,2.8870122477048844e-06,1.2253057069455406e-05,-6.831908347542496e-07,-2.4986905417528287e-06,1.1099185946908467e-05,8.005595856472275e-06,-0.00033337340999573624
-1.4623863534911309e-05,4.590552049716943e-06,3.3440143901369377e-06,1.2601912001643518e-05,-4.095780232581864e-07,-2.265226159898142e-06,1.2287444709344298e-05,7.968138317891736e-06,-0.00033285709543954953
-1.3889378109161835e-05,4.835329136348483e-06,3.962044037066857e-06,1.285004666281009e-05,-1.9989047574335188e-07,-2.2839640380218393e-06,1.2125490087177361e-05,9.379018212260126e-06,-0.0003305557305349552
-1.2612400485920945e-05,5.326785462615279e-06,4.055740454394957e-06,1.2500446269881382e-05,-1.4048398069558977e-07,-2.22228377135989e-06,1.2227017888715156e-05,1.0359735727545198e-05,-0.0003277482592540614
-1.4317885830699978e-05,5.655861864074976e-06,4.331889343674875e-06,1.0883657588120262e-05,-7.261275883463784e-08,-2.3079095999854726e-06,1.0045543060492999e-05,1.0847651287165627e-05,-0.0003204232299762288
-1.0514140863940266e-05,4.780395012252493e-06,3.8223279223687965e-06,9.609238474721772e-06,-4.972845355860302e-07,-2.918403241222433e-06,8.10715785779643e-06,1.0658848192250856e-05,-0.0003082085071741945
-9.558201777630678e-06,3.2141954344681016e-06,4.084680661258502e-06,9.009227471497614e-06,-1.5075829037075405e-07,-2.5677320901698163e-06,8.245220641365524e-06,1.1222908414268584e-05,-0.0002970699088202415
-9.374655725774222e-06,1.8656873420126367e-06,4.044917992323761e-06,9.21291459476902e-06,4.3579945689112065e-07,-2.238814996415665e-06,7.357331222713811e-06,1.145040193395948e-05,-0.0002910739501760395
-8.757064256683195e-06,-3.577860375978165e-07,4.0043806684913925e-06,9.300477318994763e-06,1.2189285434397331e-06,-2.2551814626054256e-06,7.107624534935838e-06,1.2957513435082774e-05,-0.00028160592776628305
-8.024564757202758e-06,-6.574701038262503e-07,4.739151578255596e-06,1.0543887174263636e-05,1.602468870395276e-06,-2.4542973942418123e-06,6.8554756010676624e-06,1.3447677514170512e-05,-0.00027652936350510587
-8.107612287780822e-06,-7.617791784948684e-07,4.6536704306119615e-06,1.085026374260995e-05,1.2632615886041812e-06,-1.8651656032735074e-06,6.620632805893213e-06,1.3205794021907355e-05,-0.0002690061005422984
-7.74697519334829e-06,-2.9795460410350405e-07,4.792294374193578e-06,1.1154824551674933e-05,1.0525993433583565e-06,-1.7589796262664903e-06,6.882827597783227e-06,1.3679649108845654e-05,-0.000263558653907692
-6.869630441419401e-06,-4.1864597623281904e-07,4.513001198194714e-06,1.1404481381533413e-05,1.1607863280183865e-06,-1.893010767063246e-06,6.892129074253923e-06,1.4105339577937289e-05,-0.00025817148539744204
-6.235332535954415e-06,1.2978330590802652e-08,5.07870855242705e-06,1.1726553614999737e-05,9.986532597505288e-07,-1.4531315592514535e-06,7.346527996185316e-06,1.4067946873326577e-05,-0.0002532232728876273
-5.6066756215173055e-06,3.1697582537239377e-07,4.943013632656221e-06,1.1638306975609951e-05,8.079479049028756e-07,-1.5040692105082922e-06,7.686718535547253e-06,1.4366002557729308e-05,-0.0002470519222886809
-4.811683498677679e-06,4.0745497011784054e-07,5.398768353281412e-06,1.190507905383026e-05,9.827632095746765e-07,-1.6739632584659258e-06,8.2654846390947e-06,1.4491570902488528e-05,-0.00024414917606013135
-6.3089098631852696e-06,4.289483243775792e-07,5.614224386910045e-06,1.1813076580860958e-05,6.452067958353425e-07,-1.3231102968868087e-06,7.438779696670235e-06,1.3633899023094386e-05,-0.0002378524830032309
-6.956150646926021e-06,1.4805911272019718e-06,5.623377230518113e-06,1.2182867064156831e-05,1.5607697160054786e-06,-7.970110872171057e-07,7.076524394590521e-06,1.263133950372175e-05,-0.00022260934232427263
-9.886353590338363e-06,4.1857927482631727e-07,6.43060487046387e-06,1.2626380485472472e-05,2.682123754454463e-06,-1.320057582779606e-07,4.608225612909122e-06,1.1079300425073631e-05,-0.000210690556763473
-1.202125336583421e-05,-7.032559987027055e-07,6.44512323341845e-06,1.276208773786557e-05,3.129503866207264e-06,9.787354844255381e-08,3.0294104641621674e-06,9.964324880536859e-06,-0.00019702084938832108
-1.2729950235868039e-05,-8.152660536711091e-07,6.271378997905876e-06,1.2649316898794526e-05,3.605590810475277e-06,3.6775456945386603e-07,2.2087903904769435e-06,9.132770794818968e-06,-0.00018883408786127652
-1.3181463331097632e-05,-1.055633969641459e-06,6.5389333178265015e-06,1.2149831631967433e-05,4.861054077003085e-06,-1.7990059278848594e-07,1.795631225626688e-06,9.150638714520844e-06,-0.00017871279276230934
-1.393024110067931e-05,-1.2443062461584012e-06,6.495513526998085e-06,1.2578757772042494e-05,5.526155763577477e-06,-1.4125256690045152e-07,1.4212488905459787e-06,8.264621214927446e-06,-0.0001728408656099117
-1.4594617437581163e-05,-2.5491976898080763e-06,5.67091908278999e-06,1.3028598890079846e-05,5.438060831604731e-06,-8.396314310291367e-08,8.681220932251148e-07,7.419265802775349e-06,-0.00016644422345220907
-1.4968043367885314e-05,-3.8888881013607175e-06,5.549719338729879e-06,1.3258287112597844e-05,5.468647548596091e-06,6.132340277267954e-07,1.282790132606113e-06,7.2658505874812e-06,-0.0001572752989673857
-1.338179412936023e-05,-4.8779095844607744e-06,5.424502868513542e-06,1.1962019679877428e-05,4.83654926936368e-06,5.053634728373876e-07,1.6524710710008306e-06,7.976842206883152e-06,-0.00015015841321021489
-9.232980053744259e-06,-4.662548361930376e-06,4.0719076346439546e-06,1.1294816622120202e-05,5.929476019893828e-06,1.497824053447803e-06,2.042612488920312e-06,7.5182272659300206e-06,-0.0001404363706915071
-2.4408326226005654e-06,-4.969957446103588e-06,3.1187713280400213e-06,1.023234187964272e-05,4.980069764249631e-06,8.437017517930863e-07,1.4847075566480548e-06,6.047573984833791e-06,-0.00013333007788539464
1.4234916868170733e-06,-4.997009252672869e-06,2.421639507031769e-06,9.633522074711367e-06,4.388597034233775e-06,3.4309542268154374e-07,1.3745499485469909e-06,6.510786802376189e-06,-0.00012215904157928542
5.070849744624853e-06,-5.904619967947942e-06,1.6722237549188832e-06,9.91473733353664e-06,3.3393903799213458e-06,-2.9372702896414943e-07,9.972531565184935e-07,5.546362148041146e-06,-0.00010812950454287361
6.8548208059313745e-06,-5.117841937492558e-06,1.5096703148726466e-06,1.017211221635875e-05,3.098335300002835e-06,1.4594768434160463e-07,9.727064467641447e-07,5.456959510264552e-06,-0.00010121641202993471
7.791658178620726e-06,-3.954971309436274e-06,1.0380699339173743e-06,9.829419284930013e-06,2.1641555800702137e-06,2.6341579567997926e-07,1.21508340483355e-06,5.2491344420009864e-06,-8.964966699950835e-05
8.414298685147722e-06,-3.3422443240346142e-06,1.799472370205929e-06,5.803138383322123e-06,1.6884449635204579e-06,-3.5476917673168847e-07,1.0131743960881774e-06,4.683950557308316e-06,-7.429583421038253e-05
1.0875145374946812e-05,-4.988872128250337e-06,1.166108792246378e-06,4.370123748145976e-06,2.2450306325668313e-06,-7.469949001769751e-07,5.532214549316171e-07,5.124899721125283e-06,-6.2202364384424e-05
1.1060823888972666e-05,-4.1598132933031914e-06,1.350529721973606e-06,5.237042833748739e-06,2.017216810111358e-06,-6.565935741855532e-07,1.0846984168681606e-06,5.879292875763655e-06,-5.6173566035504776e-05
1.1648599358566717e-05,-4.245329171343763e-06,1.0387825902311683e-06,2.9630615249557304e-06,1.9020090767171346e-06,-1.0537830997867144e-06,1.1418618838478213e-06,6.1480618519121844e-06,-4.430029903732232e-05
1.2879965256379529e-05,-6.48539601553926e-06,4.1271572351173284e-07,1.5900701796356647e-06,1.6918661999605815e-06,-1.2575725627343054e-06,-8.918534995350794e-08,5.3320343876426035e-06,-3.1034866174458826e-05
1.6841920244531104e-05,-4.58050561739071e-06,5.485735370667081e-07,-2.0415599889594623e-07,1.607809376621822e-06,-1.4002755986477904e-06,5.741046419079514e-07,4.057173963976807e-06,-2.1688346238059426e-05
2.1769783754845052e-05,-4.5695408953851415e-06,6.481852035703489e-07,-1.7831986436674041e-06,1.6413470874094905e-06,-1.4167721348249811e-06,1.0440550486831821e-06,4.384854609401721e-06,-1.0999082385588603e-05
2.380226489673778e-05,-5.136085092647204e-06,1.019188322708328e-06,-3.981510737011819e-06,1.5270080402677595e-06,-4.851149605731786e-07,1.868965478398349e-06,4.964303454341437e-06,2.480612242222065e-06
2.7858487896319147e-05,-4.517388772160052e-06,1.218646633042699e-06,-5.886842175365961e-06,2.226453254088577e-06,-1.6479443714180135e-07,2.3935850919568356e-06,5.595810582753533e-06,9.452340237617262e-06
2.8523918246926366e-05,-3.3939671962417267e-06,8.646250597423199e-07,-9.544425799497155e-06,1.933436853075238e-06,-2.3137808731822413e-07,2.717043801340304e-06,6.502167107528753e-06,2.8948211658887e-05
2.8990286110600752e-05,-2.8546636117806724e-06,9.022611931087191e-07,-1.3275750632577972e-05,-1.0674920326227412e-06,-1.1511138570593113e-07,2.033720018015762e-06,2.796280739234444e-06,4.783010124617017e-05
2.6219820138729296e-05,-1.3017081618707537e-06,3.870215798357e-06,-1.389603487280744e-05,-2.3452011766375495e-06,-1.0917545373337412e-06,1.8627594075681842e-07,2.9414869524656473e-06,8.54665315627801e-05
3.2346044125737256e-05,1.7203399536885667e-07,4.241633267515977e-06,-1.6970773224394894e-05,-4.723697181354549e-06,-8.440984053978275e-07,1.5332650526622408e-07,-1.1962530907229928e-06,0.00010045474898575539
3.716025255380881e-05,2.186087415632085e-06,5.298282570270298e-06,-1.7819971441349156e-05,-3.40171208175147e-06,1.557082671488951e-07,6.760465609751473e-07,-3.4275609094351754e-06,0.00012010249870914112
3.8388140337046026e-05,3.1320322245094368e-06,3.954052626222564e-06,-1.8949552405373673e-05,-3.11502496859616e-06,8.2069019224068e-07,1.9366087222592864e-06,-1.9593061827351825e-06,0.00013156199109886821
3.777499081995688e-05,3.1608397344164245e-06,2.518375615266815e-06,-1.821832169321007e-05,-3.910180367400861e-06,5.325616369458905e-07,1.0828180573622718e-06,-1.0553362705453915e-06,0.0001638505507783168
3.55250382771148e-05,3.701291200008246e-06,1.295475686170583e-06,-2.365944082851791e-05,3.859988179955993e-07,-7.328349246228918e-08,1.7511770399768117e-07,1.1928355862717152e-06,0.00017181659869386256
3.659767947334855e-05,3.4229780533008204e-06,4.015121050568806e-07,-2.559291073845699e-05,7.807854033752284e-06,1.6752812225370374e-07,2.6691854704233896e-06,1.995993325432712e-06,0.00018538981179933286
3.82928272478434e-05,3.889314095760798e-06,-1.5558573470236845e-06,-2.5306536511876444e-05,9.418564875520471e-06,4.716677614528898e-07,5.647379961928794e-06,1.5940661288173566e-06,0.00020854487209868958
3.750798259583607e-05,2.5860450699657736e-06,-3.6342127267786576e-06,-2.5321582474689087e-05,9.959841992533839e-06,3.5254954441875813e-06,8.381581655250686e-06,7.958904213478479e-07,0.00023272192300012682
3.4579979681023346e-05,2.894742422260321e-06,-4.0821281722229615e-06,-2.507288742322073e-05,1.0759194597966238e-05,4.927715681017695e-06,9.569530044661529e-06,2.81408667604889e-06,0.0002581327314702453
3.356615421988145e-05,4.9872544217524476e-06,-4.325301470808255e-06,-2.5625796478236354e-05,9.907896271257229e-06,8.634361318577983e-06,1.1972495880443475e-05,3.064769002229208e-06,0.00028540113181268215
3.2137600253879e-05,6.5620874350742175e-06,-3.262436067625661e-06,-2.677218140874424e-05,9.446890618104611e-06,8.802636270415742e-06,9.67142035770251e-06,5.7057344677856265e-06,0.00032609787971785544
2.750489775825935e-05,6.25161276714862e-06,-1.8305122586565067e-06,-3.199041880993222e-05,7.161508885842545e-06,5.638975536798685e-06,4.878255448480039e-06,9.989390734637513e-06,0.00038373258824853855
1.926001595506109e-05,4.659827107238088e-06,3.2421316024257154e-07,-3.585020370477292e-05,3.919183270568508e-06,3.984734962948305e-06,-4.818617843212363e-06,1.9512769964832746e-05,0.00045902770877153634
1.867362669653713e-05,1.2248657129197658e-07,8.810196885437657e-07,-3.7692632591722804e-05,1.969305706671787e-06,3.425398236275265e-06,2.290289153516428e-07,2.5114471685338805e-05,0.0005057769267361497
2.1482530171583747e-05,-1.2902844668442429e-07,-2.518224333182691e-07,-3.415189517043564e-05,3.6280635907150626e-06,1.271212417649984e-05,1.0167832809442694e-05,2.415358662979298e-05,0.0005636382403168412
2.2511640317436858e-05,-5.632740998935526e-06,-4.2296878857066105e-06,-2.9463917156576996e-05,3.922491640190009e-06,1.555229076896363e-05,1.3290305462680025e-05,2.110430188812881e-05,0.0006373649476082488
3.1905432138369976e-05,-9.375790319688556e-06,-9.508483974662341e-06,-2.840103154233714e-05,9.941069457708767e-07,2.291166669049086e-05,1.4056803267052563e-05,2.0487320918425154e-05,0.000705016274187676
3.800283631155171e-05,-1.626892330005118e-05,-1.8343152899883933e-05,-2.6823476822630415e-05,-1.5094012820205652e-06,2.6024132407196484e-05,1.0827478059350447e-05,2.239660787725006e-05,0.0007722101979603318
4.3042291683732044e-05,-1.8256581565793037e-05,-2.2877578863317893e-05,-2.9526088279356737e-05,-4.841304336134041e-06,3.0795570422651373e-05,1.3994127639691343e-05,1.4672270869509339e-05,0.0008185535907401184
5.178465773039322e-05,-1.983692920832038e-05,-2.8588307414940683e-05,-2.5651460678215548e-05,-2.345768469330933e-06,2.7798560031869305e-05,1.1455562301213056e-05,1.7059882167809997e-05,0.0008780467685172929
6.583960486595056e-05,-1.270806412331912e-05,-3.004482692426147e-05,-2.027690656837286e-05,-5.750459617524599e-07,2.6614520481672064e-05,1.1425438239553967e-05,1.2190632166181468e-05,0.0009242876128021169
6.579471541294492e-05,-1.8185295090576706e-05,-1.5812288522004513e-05,-9.331502338676287e-06,-2.020778797450694e-06,2.003951776293095e-05,1.0139943168910305e-05,1.1683793302694519e-06,0.0010046436073847579
8.212179215331273e-05,-1.44752902262054e-05,-8.451141804521365e-06,-8.036219116144548e-06,8.295242764916155e-07,2.0638498884797288e-05,1.348066985606987e-05,-2.2843778630312953e-06,0.001039869508817013
9.803516089089051e-05,-4.163535103958078e-06,-2.4930624440085458e-06,-6.254862209011184e-06,2.8119024209321433e-06,2.130218292105478e-05,1.617358414418404e-05,-4.3733338190945925e-06,0.0010659149281767957
0.0001053811305372184,5.247675429225706e-06,1.174941487378474e-06,-5.7785516595493594e-06,7.298939584497906e-06,2.354561450397156e-05,1.864131622513099e-05,-3.070401884489672e-06,0.0010937089674210691
0.00010627117121073548,9.178978974024648e-06,6.385920216851681e-06,-5.562693208659648e-06,8.144104288799617e-06,2.401917145246493e-05,1.7302593396972084e-05,-4.338730360592467e-06,0.0011176257823405213
3.381752688610669e-05,-1.8829591791181776e-07,4.42206886377574e-06,1.979563188245068e-06,8.197449923644526e-06,1.4476941784021378e-05,1.5421773705073504e-06,-7.737060657485584e-06,0.001329955926870221
1.6810259185017693e-05,-1.4872624929655655e-06,3.800882220409598e-06,3.2137967310773648e-06,1.0380899809000058e-05,1.4479918896374327e-05,-1.697179534692671e-06,-3.64003456978149e-06,0.0013948483514000202
2.0365457374358272e-05,1.7112824406443814e-06,5.717031873843597e-06,7.0996086801324945e-06,1.1302734565688036e-05,1.7754592152032666e-05,-3.849199783860646e-06,-3.588896283757467e-06,0.001410413687292054
1.886144537725998e-05,5.8381089445060085e-09,3.805903992813934e-06,1.1650829676327857e-06,9.919314304937792e-06,2.116903571862156e-05,1.195316206976056e-06,-3.570181043370045e-06,0.001462171209343994
1.4380906865350898e-05,1.1183277574238313e-06,3.3359427587400103e-06,-2.164760487099623e-06,8.993436434223398e-06,2.12015757166019e-05,2.889506043059452e-06,-2.4214977717280524e-06,0.0014956195276612336
1.5437703420250146e-05,2.9899283685817024e-06,2.974099307150245e-06,-1.849776923006371e-06,8.530087625190359e-06,2.1354909676806642e-05,3.4829971844909766e-06,-1.1364706991839111e-06,0.001507456153684185
1.456725504505501e-05,2.6932791981266634e-06,2.5943001827375547e-06,-2.023529752202201e-06,8.40846977131525e-06,2.1298281443318468e-05,5.2366562688074125e-06,2.6985173460094927e-07,0.001521905067752711
1.4175125482762231e-05,3.361500705619658e-06,2.2326269619006814e-06,-2.4176043300944367e-06,8.33402227997691e-06,2.0362525530261092e-05,6.054988993316447e-06,3.3797989357182913e-07,0.0015266317994604849
1.537930318101149e-05,4.0934256012127e-06,1.8153293933793863e-06,-3.6395766163729903e-06,8.2014966653693e-06,1.8824394990982042e-05,5.992184415484574e-06,-5.184889491319214e-08,0.0015217215895749806
1.5124364701923932e-05,4.636692367885693e-06,2.069065000203626e-06,-2.723428082357838e-06,8.360134248070605e-06,1.7391290097663597e-05,9.932172786663774e-06,-1.6860430112004335e-06,0.001512328716868941
1.3173899677095756e-05,3.035172645640138e-06,1.6208452213764268e-06,-4.198579139170741e-06,6.986249919712061e-06,1.5051396407669592e-05,1.4940237707928891e-05,-3.7098426343206857e-06,0.0015017802518385317
7.798902034176586e-06,-4.616057938758212e-06,5.426600143888952e-07,-1.5327772895670782e-06,6.145614625089797e-06,1.4584704293870389e-05,1.934778583781864e-05,-3.7342473384730964e-06,0.0014764963807392564
2.0860452229552206e-06,-5.03189982300844e-06,7.598261453726151e-07,2.9654656299595206e-06,5.369685490250316e-06,1.5618777130528445e-05,2.608235746244414e-05,1.3192745385210318e-06,0.0014393467665141106
4.876462413907939e-06,7.084049086713882e-06,-7.757056232649396e-08,5.4150082956191285e-06,5.620535502017548e-06,1.5306508200926974e-05,2.8012067792491346e-05,-1.435772896693941e-06,0.0014452450104784787
7.76050950593596e-06,8.703456968455564e-06,1.9510777082115616e-06,7.419088777286724e-06,4.782505183591563e-06,1.5658344089331943e-05,3.2909753817723974e-05,-2.385761471287914e-07,0.0014433801384077293
6.362880881201213e-06,7.309703978662259e-06,2.241278052649276e-06,1.1656504146930132e-05,-1.6653714248953467e-06,1.6621995914596985e-05,4.3420087129280415e-05,1.2461377278769503e-06,0.0014288297485714901
8.503503193949192e-06,6.6884008152885065e-06,2.336650427591834e-06,1.3295219442659921e-05,-2.359030888991068e-06,1.6885464915677044e-05,4.7315329882487493e-05,1.665134456961943e-06,0.001431198959398836
1.0301239183725511e-05,7.338050625523997e-06,1.8012348383742894e-06,1.8899813840154285e-05,1.646537171605563e-06,1.6363532988608437e-05,4.837861781112019e-05,2.4900136261192376e-06,0.0014381605915592289
1.2081955655565812e-05,7.644014225480282e-06,1.9233671862703e-06,2.062595375335827e-05,9.118973630625048e-06,1.7304647537844016e-05,4.2090788756967196e-05,1.758832985874389e-06,0.0014528410979124772
1.2991821459394655e-05,6.295684235775031e-06,1.5554356272117366e-06,2.3403320199987167e-05,1.2742363605689536e-05,1.7856643623906958e-05,3.593310233430032e-05,5.384665955414287e-07,0.0014626861272959912
1.3755093823236699e-05,3.02195333127107e-06,5.811713100184659e-07,1.279607055908443e-05,1.9159444581784372e-05,1.779007924546896e-05,2.1148127718463618e-05,-4.999180801783251e-06,0.0015173068718769046
1.5318043134405466e-05,3.917161417515012e-06,1.020657639577355e-06,1.073713672007597e-05,2.2411004615152545e-05,1.982356549104606e-05,1.4800540978135092e-05,-3.4768698740589043e-06,0.0015354650581892659
1.2370609527962603e-05,2.8897038112470126e-06,-2.9620372855514056e-08,1.0498577552991336e-05,2.5388467096534016e-05,1.942706305795772e-05,2.8628681968686433e-06,-4.183133766543332e-06,0.0015405784298736249
6.89511765111283e-06,-2.7978976759884757e-06,-3.9218683034709575e-06,-2.432567254445003e-06,9.406351764721095e-06,1.721907830113055e-05,4.7475394628311e-06,1.715716802157986e-07,0.0016368189726850076
6.179536627687376e-06,-1.8691838004937378e-06,-2.886988104423475e-06,2.3289226529393266e-07,8.850621338903746e-06,1.6989977240615015e-05,5.676645731983743e-06,1.61818016906396e-06,0.0016498712835091558
5.375202423146271e-06,-1.385624054621516e-06,-2.1958551323917975e-06,6.825815701852698e-07,8.97110553458056e-06,1.708910240266494e-05,5.1161863393481135e-06,2.8344334197315185e-06,0.0016741924991418129
3.6070348496736636e-06,-8.21266042918319e-07,-1.6979673147044844e-06,2.551038214528748e-06,8.70352782021074e-06,1.6010987002997772e-05,5.140826491385929e-06,3.1063959464860977e-06,0.0016854057213434668
3.1936093097634596e-06,-2.060749373404626e-06,-1.1098376940697129e-07,2.79192558567631e-06,6.693981714304428e-06,1.7182061356822464e-05,6.810187359445001e-06,-1.5127045393810723e-07,0.001719344203248531
4.710466351803212e-06,-2.58992548898479e-06,-1.0614675142849975e-09,1.5281461326198338e-06,6.25284083287262e-06,1.6367715323458464e-05,7.65456403355473e-06,-1.033043405442371e-06,0.0017370432626654258
3.6852774408057376e-06,-4.6812870637355886e-06,-4.465994324279266e-06,-3.6644805627841787e-07,1.331598921848103e-06,1.4041199741886276e-05,8.520738176954427e-06,-5.55525224073021e-07,0.0017778534053646535
8.620375842474129e-06,-4.243017421952371e-06,-3.954749128631993e-06,-3.421308223274314e-06,1.2274622368545304e-06,1.4444527913689559e-05,9.707760741019567e-06,1.9604848085971068e-07,0.0017981891978700849
1.1039838393074878e-05,-3.7459885882021045e-06,-3.5631635295960073e-06,-4.975262078786449e-06,1.1336014004168745e-06,1.4754944280087096e-05,9.535610304830822e-06,9.429058212516766e-07,0.0018134071456413854
1.3248147183579664e-05,-2.9606621121418607e-06,-3.3275043153681544e-06,-4.482906990867807e-06,1.6047640820481282e-06,1.553056281646569e-05,1.0078145663033116e-05,1.8703729269354678e-06,0.0018221253790574445
1.4684557649081728e-05,-2.2353263497450474e-06,-2.646469297622974e-06,-3.632367337290814e-06,2.258110855961829e-06,1.595445850888671e-05,1.1200023763776213e-05,3.308574595924855e-06,0.001829754735922154
1.626932692102106e-05,-1.2398524517435342e-06,-1.8434410074302273e-06,-2.9438693750564093e-06,2.48832865684037e-06,1.6879905603734945e-05,1.1863323763480243e-05,3.911540363411542e-06,0.0018351410358368651
1.766820288695402e-05,-8.137319930625196e-07,-1.431004127874693e-06,-2.3848594727297453e-06,2.828184594938917e-06,1.7815478230825906e-05,1.2471690451781923e-05,4.728375675270896e-06,0.0018395772953983549
1.8306249779409714e-05,1.9889950053767375e-07,-1.2025526985550733e-06,-1.931252932249664e-06,3.0689657757877417e-06,1.851968058749977e-05,1.2595652926506343e-05,4.761601741595318e-06,0.0018420223869639251
1.862169377897962e-05,6.201979349785004e-07,-8.577079275881097e-07,-1.9278719055367443e-06,3.226030219844133e-06,1.867533817153271e-05,1.2409773510499707e-05,4.4471500058712845e-06,0.001842688361189213
1.8833134865524318e-05,6.678276926442931e-07,-7.055737298196697e-07,-1.951745573437574e-06,3.1495467493106287e-06,1.8646605065991828e-05,1.2109494489202344e-05,4.542162043128697e-06,0.0018423748467085806
