F0,F1,F2,F3,F4,F5,F6,F7,F8
-1.2160603625390612e-05,-8.328446441611709e-06,-6.8818078764943785e-06,-1.1570233404967313e-06,-1.9594359706154953e-06,-2.0084218400061714e-05,-5.2580571713689216e-05,-1.7291531194870118e-05,-0.00042149599948121283
-1.226403030536259e-05,-8.42048298287566e-06,-7.74366445862471e-06,-1.4678422309965356e-06,-1.942407332195812e-06,-1.9667300045160304e-05,-5.2317962453861814e-05,-1.710410026277968e-05,-0.00041850984797258924
-1.239119225058176e-05,-8.503798065012844e-06,-7.84511594564019e-06,-1.7204619376212597e-06,-2.022122546446412e-06,-1.8757651655410294e-05,-5.2098075375544756e-05,-1.6987657768660298e-05,-0.0004172285624995272
-1.2526592874403607e-05,-8.792265545735774e-06,-8.186296388071393e-06,-1.7584242020987463e-06,-1.9010852530474538e-06,-1.7989128536512983e-05,-5.151251386699108e-05,-1.6802749675487157e-05,-0.00041557291503542987
-1.2296206865418272e-05,-8.80797578835067e-06,-8.273733477958502e-06,-1.7747686255772705e-06,-2.09335086217747e-06,-1.7281959953270062e-05,-5.11342631916678e-05,-1.6575192367523294e-05,-0.0004140265202458359
-1.2112430374846557e-05,-8.67264411234769e-06,-8.274780588498291e-06,-1.622564106040033e-06,-1.911616208388692e-06,-1.5976350173859996e-05,-5.045762227523753e-05,-1.61301689692428e-05,-0.00041178912790265036
-1.169735672763765e-05,-9.175247706147831e-06,-8.914477873880174e-06,-1.8129999910938522e-06,-2.0206125692149866e-06,-1.555778536292623e-05,-4.91516604862663e-05,-1.597165296796418e-05,-0.00040834151102598097
-1.120559242215507e-05,-1.0334414489262938e-05,-9.581485339327847e-06,-2.824450902604582e-06,-2.2055371404234546e-06,-1.3427847829740518e-05,-4.756726706223729e-05,-1.5711612094050042e-05,-0.00040412709743130624
-1.1618689233160499e-05,-1.0645348592932242e-05,-1.0342405028270854e-05,-3.3874657555575587e-06,-2.2798592264262e-06,-1.3062728408564812e-05,-4.652054291885884e-05,-1.5608818570108618e-05,-0.0004033184469772252
-1.2096513017584276e-05,-1.1983652047492635e-05,-1.0784219628520097e-05,-4.9495546352915994e-06,-2.0237020057692933e-06,-1.1104234054161524e-05,-4.438255344718567e-05,-1.3303066547173643e-05,-0.0003998801426612651
-1.244116943837477e-05,-1.1897081857076876e-05,-1.0885694987951434e-05,-5.098015426797279e-06,-1.858895985290073e-06,-1.0229945600353715e-05,-4.3832958395768816e-05,-1.3700438251234643e-05,-0.0003974457714349282
-1.3568461761764174e-05,-1.1675630104906368e-05,-1.1011609727309735e-05,-4.981991267898752e-06,-1.828210030037196e-06,-9.897614704225142e-06,-4.3808185887651895e-05,-1.3911579911349941e-05,-0.0003962793546493024
-1.4722887091482074e-05,-1.131338048909657e-05,-1.093419949086353e-05,-4.577526198044308e-06,-1.7949450588227033e-06,-9.26061122869581e-06,-4.3617347414478126e-05,-1.4015052997577603e-05,-0.00039517602140871845
-1.5129729943719367e-05,-1.0833053906511597e-05,-1.0185673505549906e-05,-3.945305577617686e-06,-1.6405307535116446e-06,-8.748551404866925e-06,-4.2957495437012076e-05,-1.3718836912416373e-05,-0.0003926611272699043
-1.7106137927384424e-05,-1.0917564174769257e-05,-9.904426678631695e-06,-4.121518044390057e-06,-1.8090499412204776e-06,-7.729789708415695e-06,-4.219840721990235e-05,-1.3544915363029797e-05,-0.0003893394956533641
-1.8247499491523646e-05,-1.1202706405673318e-05,-9.737413276485935e-06,-4.047714053234805e-06,-1.8083919851213493e-06,-7.112909338357757e-06,-4.149826531960204e-05,-1.3846692558022203e-05,-0.00038663471228308946
-1.84056142024673e-05,-1.1132932536076624e-05,-9.452804973755872e-06,-3.924512677759629e-06,-1.8724323059822127e-06,-7.05586529114139e-06,-4.112944652175574e-05,-1.4196162657390797e-05,-0.0003847518668781152
-1.955454832247887e-05,-1.0422172011171463e-05,-8.386324766924998e-06,-2.5600097444310113e-06,-2.119342415506379e-06,-6.175349218061541e-06,-4.066726004082076e-05,-1.4939368251759892e-05,-0.00038132959660662117
-1.9434285527065042e-05,-1.0128222473054465e-05,-8.201160412414913e-06,-1.8643376697480187e-06,-2.0509685031634123e-06,-6.705105868495817e-06,-4.042045687056839e-05,-1.5053033036683513e-05,-0.00037906906768325185
-1.9294243821823912e-05,-9.693409291833505e-06,-7.800447484764858e-06,-1.3187297854118638e-06,-2.3959523601116038e-06,-6.282545498324189e-06,-4.021399907889658e-05,-1.5377750926166235e-05,-0.00037531522646377783
-1.9091201028323918e-05,-9.350926765179552e-06,-7.3055157476986694e-06,-1.4842229037923469e-06,-2.503736747434612e-06,-5.672486348014461e-06,-3.971533367442066e-05,-1.570746845992959e-05,-0.0003717767463696538
-1.9032517284110888e-05,-9.363708208037216e-06,-6.86537199962282e-06,-6.072731311925361e-07,-3.0763051419221567e-06,-4.8690604359229265e-06,-3.943608254430662e-05,-1.7769840846274216e-05,-0.000362122145119724
-1.9009284183970288e-05,-1.040094879976984e-05,-6.406183918753289e-06,-5.535304583888744e-07,-3.562229325509766e-06,-5.2558340959451704e-06,-3.962459297969147e-05,-2.0190857630349393e-05,-0.00035438817665206697
-1.8784896282182605e-05,-1.2344731980134494e-05,-5.428421026102467e-06,4.761962996223237e-07,-4.319868528063227e-06,-5.303826294012208e-06,-4.035346784728184e-05,-2.408082573667861e-05,-0.0003397711299829442
-1.8644113623139848e-05,-1.4152287045686939e-05,-5.580622841624572e-06,-4.3594901125482e-07,-4.406247467158485e-06,-5.254424079943639e-06,-4.1160722268979325e-05,-2.4753090730848424e-05,-0.0003330571809758069
-1.9441951906148875e-05,-1.5147749370233837e-05,-5.42536691403552e-06,-5.884335831463853e-07,-4.355619813469547e-06,-5.039286695270767e-06,-4.1490070955836514e-05,-2.303166309627978e-05,-0.00033233749571002293
-1.7702063570260002e-05,-1.5806634243515327e-05,-5.35260436119397e-06,-2.157134081526124e-07,-4.0542985958407534e-06,-4.912310834450418e-06,-4.173345949216035e-05,-2.253934368323008e-05,-0.00032953120985564354
-1.6959172683435698e-05,-1.5533536626225374e-05,-5.8404071209637e-06,-2.8473276896752277e-07,-3.221252928971601e-06,-4.967873612092022e-06,-4.125652153646796e-05,-2.2031164023951447e-05,-0.0003266596434100386
-1.546456610603881e-05,-1.5397074556152046e-05,-5.872648955965235e-06,-3.5823131647170053e-07,-2.7856431213289737e-06,-4.804680116861987e-06,-4.1156823135159037e-05,-2.1588070293672413e-05,-0.00032456990044279815
-1.361683590075725e-05,-1.4877816326875968e-05,-5.727528813246381e-06,-5.778352607623633e-07,-1.8252059827294944e-06,-4.653408636480609e-06,-4.033588295945493e-05,-2.1846485085797398e-05,-0.00032223663907834357
-1.2014929377178811e-05,-1.4765253197608687e-05,-5.775320501865887e-06,-3.442453815909545e-07,-1.3627630071287732e-06,-4.430249371504469e-06,-3.9955460873550565e-05,-2.1330068102685804e-05,-0.0003206460148979994
-1.0761146135325607e-05,-1.3923187381702372e-05,-5.048214698932173e-06,-1.3435252465818e-07,-1.4885275743927348e-06,-4.407798012239094e-06,-3.8934184483813964e-05,-1.7680727263580352e-05,-0.0003163361666364682
-8.986930569738906e-06,-1.408209600953985e-05,-4.944265527331719e-06,-6.63731294577917e-07,-1.2671831162429198e-06,-4.919018617601213e-06,-3.787570338844638e-05,-1.4777534002438332e-05,-0.0003124245088518619
-6.106021774000268e-06,-1.4307908336390903e-05,-5.59573379650961e-06,-2.1206509337447438e-07,-1.621864394323465e-06,-4.630314709602273e-06,-3.5876505064817904e-05,-1.3443810125331866e-05,-0.0003052034147500926
-5.675824946927714e-06,-1.4067695728617476e-05,-5.787554505366901e-06,-3.9997846769516667e-07,-2.2235008050230815e-06,-5.4984717233569015e-06,-3.4520031370903896e-05,-1.5978654139849755e-05,-0.00029899259302337106
-6.630852177317094e-06,-1.432599453611398e-05,-5.008968301018802e-06,-2.8545484440555196e-07,-2.3863558371843533e-06,-5.487059088562147e-06,-3.3027227451980686e-05,-1.951499906462741e-05,-0.0002934140600765656
-7.363488382911007e-06,-1.2923486715485e-05,-4.4533990682697554e-06,1.2016165595519996e-07,-3.118954157381109e-06,-5.789472439033909e-06,-3.083603588707262e-05,-2.0914071011221612e-05,-0.00028906222537235243
-8.752385388403844e-06,-1.0466236507521315e-05,-3.987153695011747e-06,3.613611262369109e-07,-3.6078805435654543e-06,-5.1891427250182805e-06,-2.816759407274084e-05,-2.3298524684653346e-05,-0.0002830434148870952
-9.610095440268564e-06,-8.960038738884515e-06,-3.9850299769198704e-06,-9.840742030928937e-08,-3.641954111009475e-06,-5.327733756942865e-06,-2.426549680888367e-05,-2.3243169755619522e-05,-0.0002841823787022703
-1.096310483909282e-05,-8.420080207317476e-06,-4.0639034092294605e-06,-2.8414853022437847e-07,-3.247577856509901e-06,-6.179268049728279e-06,-2.2353644624397455e-05,-2.340874533455637e-05,-0.0002812738318600491
-1.0714051773428761e-05,-8.142448607359747e-06,-4.262521921256868e-06,-9.270556632698394e-08,-3.258258828002891e-06,-5.848752166469065e-06,-2.0985923711612777e-05,-2.3338084571608006e-05,-0.00027718155756503883
-1.0433326609002515e-05,-8.636720474739388e-06,-3.546151690931582e-06,-3.196071264058158e-08,-3.7720826493615483e-06,-5.964448171790287e-06,-1.8303678847336048e-05,-2.2423659815434063e-05,-0.00027425894240653697
-1.0026534027284508e-05,-8.72324798040389e-06,-3.6626528845986095e-06,1.330287739002162e-07,-3.906633422079472e-06,-6.049432145345634e-06,-1.725187541762014e-05,-2.1689895849045362e-05,-0.0002699403950919649
-9.093798439740648e-06,-8.58390655472718e-06,-3.681506999802585e-06,1.444018660726814e-07,-3.988424063046236e-06,-5.999562324981655e-06,-1.6691913388291603e-05,-2.126385614330271e-05,-0.0002649790719966224
-8.437165108727028e-06,-8.67597709244233e-06,-3.2783851732001722e-06,3.8297236349933465e-07,-3.899308909224287e-06,-5.699795212002879e-06,-1.6261675629688713e-05,-1.9776790315039562e-05,-0.0002613615129676182
-8.873672048294381e-06,-8.04284618985885e-06,-3.443437230560786e-06,6.09194961379528e-07,-3.5999966473276045e-06,-5.618379887819966e-06,-1.5972514257080122e-05,-1.9388344862922383e-05,-0.00025350764188195854
-1.096144793933566e-05,-7.743354321941892e-06,-3.7530795255838156e-06,5.55328134486112e-07,-3.6137938924097766e-06,-5.299736250888298e-06,-1.635620558202642e-05,-1.8191384309573994e-05,-0.00023968729769050434
-1.4427058504981802e-05,-9.239849702822235e-06,-4.726698091014655e-06,-8.19416892863522e-08,-3.194929340289789e-06,-4.27730306322385e-06,-1.6810341349304203e-05,-1.7203846480843537e-05,-0.00022781900315601276
-1.6399195171168926e-05,-1.1552158891547264e-05,-6.197308194162469e-06,-1.276345522211397e-07,-3.1569850850418748e-06,-3.7189932464884565e-06,-1.7309518728061996e-05,-1.6773713689658306e-05,-0.0002151554638194288
-1.7167237540801584e-05,-1.2530676056258832e-05,-6.2400868393902315e-06,-4.042371121940221e-08,-2.602188874528844e-06,-3.464982387218522e-06,-1.7018315958341354e-05,-1.60439728395293e-05,-0.0002087730871704907
-1.761916314335465e-05,-1.2859976608918831e-05,-6.405180991077549e-06,-9.525029080487541e-07,-2.6228044424464286e-06,-3.339645915047797e-06,-1.659897954329676e-05,-1.6478855849474428e-05,-0.0002001205286427777
-1.6912053538745763e-05,-1.260893417699684e-05,-5.8629392291278665e-06,-1.056522097894184e-06,-2.446781131124616e-06,-3.0062749703937746e-06,-1.6362258094160576e-05,-1.5733437635499806e-05,-0.00019299843717049986
-1.737699176784554e-05,-1.3081722887029137e-05,-5.9412308652792486e-06,-1.0146521320471776e-06,-2.490657357693656e-06,-2.943730600977818e-06,-1.6149580339098003e-05,-1.4468413396914539e-05,-0.00018581399203089027
-1.702462843174065e-05,-1.3199941659229096e-05,-5.747200763893226e-06,-1.65018716179509e-06,-2.2477457959577074e-06,-2.8560609651203496e-06,-1.615932423627207e-05,-1.5436099132211757e-05,-0.00018078978323155862
-1.4765493936985942e-05,-1.324036942762268e-05,-5.603990562810297e-06,-1.3835007251046676e-06,-2.0698537528922436e-06,-2.682572859353645e-06,-1.5521297500267107e-05,-1.5826716268647977e-05,-0.00017391384301076117
-1.0812065158060338e-05,-1.3085310183300358e-05,-5.834096453507972e-06,-9.690204317752595e-07,-2.208597603030138e-06,-2.4233595055073252e-06,-1.4364809344745345e-05,-1.538655863426397e-05,-0.00016287382073025493
-5.920882364513585e-06,-1.2825779294195211e-05,-6.3664649926869175e-06,-7.018997523459849e-07,-3.45207661213583e-06,-2.5439775676849834e-06,-1.3603665768681069e-05,-1.4545022108177164e-05,-0.00015378453625069328
-1.0466558586968173e-05,-1.1929795298803107e-05,-6.039202757359446e-06,-8.981293951383419e-07,-3.913511142213865e-06,-3.0587024906008737e-06,-1.3495071515091672e-05,-1.4607114198827374e-05,-0.00014704621932610878
-1.707852533371077e-05,-1.0718640639502305e-05,-6.0030018516975435e-06,-1.9341187777976967e-06,-3.3465111044605383e-06,-3.383261563997022e-06,-1.2797133130119953e-05,-1.4025473872903784e-05,-0.00013981097177025474
-1.8591202041376405e-05,-8.92351064503617e-06,-6.04125485185969e-06,-1.596377179953658e-06,-3.2570289969777425e-06,-3.246833209495403e-06,-1.2674749240353615e-05,-1.3583340784588317e-05,-0.000133423341094804
-1.9339396767052822e-05,-7.479992928831671e-06,-5.397281916423182e-06,-1.6468605118709604e-06,-2.858821603543439e-06,-2.8539698988695907e-06,-1.2257001972377654e-05,-1.3380436328205114e-05,-0.00012232054278393713
-1.9115427978031286e-05,-7.78802626392252e-06,-4.2438130663996264e-06,-3.0617462980465354e-06,-3.1514276075463603e-06,-2.874822885511658e-06,-1.2357392215235754e-05,-1.4359645436321691e-05,-0.0001073953362934304
-1.7567606193860492e-05,-1.3153275469289272e-05,-2.7745290525215735e-06,-4.31338955228922e-06,-2.316459492675239e-06,-3.0569919432486412e-06,-1.2508319777625801e-05,-1.355484344721984e-05,-9.787222311571536e-05
-1.6686891939206158e-05,-1.4801543057076283e-05,-2.512474299983778e-06,-4.108089646085877e-06,-2.1715984216687903e-06,-3.290902748151262e-06,-1.2177407364054582e-05,-1.3835178584918579e-05,-9.407688531663201e-05
-1.2721055544539455e-05,-1.674519504094328e-05,-2.452873540943502e-06,-5.589883349087147e-06,-2.1966953011568204e-06,-3.459199872469827e-06,-1.1786809981411584e-05,-1.4013841865265384e-05,-8.211541688195953e-05
-1.0135307402869373e-05,-1.9818836008110086e-05,-2.724817511952979e-06,-6.027628326596137e-06,-2.5744232071170077e-06,-3.717227118018162e-06,-1.1605506577270032e-05,-1.4208643750317945e-05,-6.890191480885911e-05
-8.79305427126069e-06,-2.0742673986397223e-05,-2.8978982388251236e-06,-7.018551285737006e-06,-2.5478962114254593e-06,-3.827763672520721e-06,-1.124385762298487e-05,-1.4328417946857306e-05,-6.158419147510138e-05
-7.511829385395867e-06,-2.108380402497962e-05,-2.9961854979072523e-06,-7.788620959119557e-06,-2.4321391360846974e-06,-3.7013960851373493e-06,-1.0413003178428514e-05,-1.4336045089016957e-05,-5.193128135503972e-05
-5.948232864928722e-06,-2.03520956240434e-05,-2.660201944462744e-06,-8.85072863368014e-06,-2.1733605672940124e-06,-3.5057923839909125e-06,-1.0138816344409958e-05,-1.3402891588404734e-05,-4.255885142656263e-05
-4.051187996946444e-06,-1.9202815789859375e-05,-2.871134618035832e-06,-9.184853531257603e-06,-2.308299678739933e-06,-3.1072976207739104e-06,-8.84824332351366e-06,-1.149654114623196e-05,-3.450393100575166e-05
-4.316036743602735e-06,-1.7065557014462004e-05,-3.905261499774512e-06,-1.0061763128510783e-05,-2.035299615202634e-06,-2.961695775206019e-06,-8.318875223446821e-06,-1.1522464296116433e-05,-1.7597351414788742e-05
-6.090814640962962e-06,-1.4645367591778075e-05,-3.556500436662886e-06,-1.2294517941576826e-05,-4.2411454766767846e-06,-2.7426588995301614e-06,-8.80956509687024e-06,-1.1333538931987316e-05,1.5964709716012144e-06
-7.611328190762501e-06,-1.265015127397252e-05,-2.9086071399875707e-06,-1.3359032702131674e-05,-6.1275873513470615e-06,-3.6664314568364416e-06,-1.0626520886275223e-05,-2.0007803440210016e-05,2.2813157730412614e-05
-6.840355228557583e-06,-1.1352695296542102e-05,-3.029890642247883e-06,-1.5440439241602432e-05,-7.915761186441924e-06,-3.95998537313688e-06,-1.1260413005824946e-05,-1.9161086580061776e-05,3.805298850997153e-05
-5.083035733302772e-06,-1.0271728439227771e-05,-2.3466593703506578e-06,-1.6223236078829114e-05,-8.188922077382158e-06,-3.786191568610051e-06,-1.0591159147572613e-05,-1.9514590682922107e-05,5.467455172041992e-05
-4.981892816090366e-06,-8.700575318049761e-06,-1.4372896719210968e-06,-1.570563216081645e-05,-7.320917557330054e-06,-3.1181443021359846e-06,-8.12187458575895e-06,-1.96710728825743e-05,6.566309458356568e-05
-4.514583736063283e-06,-7.459603755112651e-06,-2.879248082117448e-06,-1.4844621216386975e-05,-8.785942391028857e-06,-3.3935066827966e-06,-8.334871361393052e-06,-2.238208122166956e-05,9.027348706878879e-05
-5.6775566198533196e-06,-8.624761088241391e-06,-4.470660297767907e-06,-1.6352277939054545e-05,-5.803029973912573e-06,-3.855189152555731e-06,-7.179829087284425e-06,-2.1775569879268318e-05,0.000103094569326826
-7.013056797758588e-06,-9.531199224246491e-06,-5.375109623016784e-06,-1.5730556013982316e-05,-2.3577656845819215e-06,-3.7023717590087567e-06,-1.987718417245163e-06,-2.0853261682702242e-05,0.00011486340115809702
-1.1324833744427171e-05,-1.1163520058212552e-05,-6.15969399590476e-06,-1.451638199235258e-05,-2.1515508731441445e-06,-3.834208561439152e-06,1.3888280238144989e-06,-1.983180146564633e-05,0.0001360888579562025
-1.823128102569782e-05,-1.2423602374630827e-05,-7.336205913074278e-06,-1.3748416209798048e-05,-1.0694861377211826e-06,-3.1096094463880546e-06,4.866237918025724e-06,-1.7410746098137473e-05,0.00015821547124297885
-2.112244617111778e-05,-1.432545172045961e-05,-7.277549645051655e-06,-1.4140242573040886e-05,-2.9358027243022454e-07,-2.580339793068103e-06,8.107244273258747e-06,-1.6098223464110125e-05,0.00018190628465491107
-2.1407077439397543e-05,-1.269211191691692e-05,-7.256040088002311e-06,-1.3887924556544936e-05,1.6757797338331076e-07,-2.9757020968300396e-07,1.0111712797567087e-05,-1.54473642339004e-05,0.00020946782629571568
-1.890395762822944e-05,-1.0716137334850667e-05,-6.881224784662956e-06,-1.4425650538685127e-05,1.8987840067562345e-06,-1.079524290422136e-06,7.383610435780791e-06,-1.640268721585343e-05,0.0002483658159723825
-1.213633364793493e-05,-5.626982148483864e-06,-5.1065614709259905e-06,-2.001996933377097e-05,1.0339539802537413e-06,-4.335619423632555e-06,6.833577454837854e-07,-2.26855604067394e-05,0.00030660940999463135
-1.2198470075858866e-05,-5.664582531312674e-06,-5.693567853391865e-06,-2.461093079972701e-05,-7.462053080139939e-07,-7.183443077098404e-06,-1.1062679969731097e-05,-3.2981288137883245e-05,0.00037353019637522474
-8.481035661978305e-06,-7.620902774472297e-06,-5.2253488555310495e-06,-2.7150439196562883e-05,-2.119617084733624e-06,-7.90464424692495e-06,-6.29391307816072e-06,-3.529931791388368e-05,0.0004219809141011278
-6.146485117223342e-06,-9.101435366471523e-06,-5.475067798182512e-06,-2.4558839220317718e-05,-7.195382523927183e-07,4.884397191848781e-07,-3.14071848465641e-07,-3.108170215427858e-05,0.0004754710619936981
-1.4880868931479493e-06,-1.1865881473772342e-05,-7.674329431897227e-06,-2.5560987333837995e-05,-1.3835753217266439e-06,3.793002355740664e-06,-2.5516586696067148e-08,-3.275036950579138e-05,0.0005451614394800166
1.369251478039088e-06,-2.3533280023627292e-05,-1.2256706416449565e-05,-2.4919026903608905e-05,-2.3407866350048734e-06,1.0235403341637524e-05,2.460255446957549e-06,-2.7594061836791323e-05,0.0006185013135044275
2.229965715193351e-06,-2.847524005436567e-05,-2.5928418017117103e-05,-2.4758853027427095e-05,-3.7908757217642155e-06,1.4282071864478394e-05,7.072862424008265e-06,-1.548373067853899e-05,0.0007027879127844417
1.4956332617227347e-06,-3.25572724238868e-05,-2.9540674227278834e-05,-2.5821833754250104e-05,-6.054996776767385e-06,1.4492609713580284e-05,1.0166081685419112e-05,-8.744013058149014e-06,0.0007678568275351921
5.596084859573349e-06,-2.8785048823738973e-05,-3.656749576585447e-05,-2.280792163571176e-05,-6.375896364896554e-06,1.6530756076285238e-05,5.368150067403925e-06,-5.450429539316248e-06,0.0008705374964151552
1.4082078050856114e-05,-2.40953343692803e-05,-4.1201805400461026e-05,-1.9213560266433738e-05,-4.276578433419328e-06,1.839140054608145e-05,-1.1682005947645973e-06,-7.513793276609573e-06,0.0009419148223662688
-3.829826295186369e-06,-2.341392365834105e-05,-3.7355507907173104e-05,-1.1650398601474275e-05,-4.393528029898246e-06,1.6274009803805666e-05,-4.569649764230965e-06,-6.2544033893294205e-06,0.001072218923130752
-2.3969782489507767e-05,-2.3261129209463133e-05,-3.3459526188633754e-05,-1.6356870458650208e-05,-6.958742661439805e-06,1.775877604169697e-05,-6.8115317121816155e-06,8.657771634774278e-07,0.0011145487248036068
-2.1649693305698417e-05,-2.1408363071858405e-05,-2.5389852491703027e-05,-1.2894289688545574e-05,-4.266127137847074e-06,1.881387528364763e-05,-7.333889717265877e-07,5.192613946371585e-06,0.0011499142540595964
-2.3486796980189002e-05,-2.1571400534487105e-05,-1.995087580116548e-05,-9.13182664457968e-06,-2.9777041512905435e-06,2.0194094415640142e-05,4.912302356977407e-06,6.243033203990917e-06,0.0011723382027573452
-1.9577938008651298e-05,-1.9264309631224405e-05,-1.387167786389877e-05,-5.807838691210485e-06,-8.452154809791372e-07,2.1725509699964516e-05,1.1565713899927306e-05,5.737518926260106e-06,0.0012004005991053744
-3.3362584853548265e-05,-2.3781816395753993e-05,-8.452381347961393e-06,-9.638220435841803e-06,2.9500325803803664e-07,1.0522921319588536e-05,7.883020453085755e-06,-3.2711151781978204e-06,0.001363434201802809
-3.6762974436362856e-05,-2.483797753744667e-05,-7.471595771250662e-06,-8.452730851692174e-06,-3.7371131151589205e-07,8.769352447367193e-06,5.281862682132197e-06,-2.7252821236669915e-06,0.0014146754188580145
-3.146140056623233e-05,-2.0969607788538284e-05,-5.258406338188204e-06,-6.315497786003549e-06,1.3098797717126778e-06,8.59756210167117e-06,7.938006359276687e-06,1.6524273035937835e-06,0.001435616065564953
-2.9488603714496597e-05,-1.8501805873841086e-05,-4.658991529583528e-06,-4.9447931406807745e-06,8.74401869496136e-07,1.11147122066652e-05,9.679097814670453e-06,2.1066420573888303e-06,0.0014653217022659608
-2.781936237894907e-05,-1.5366834015733887e-05,-4.669321452411485e-06,-3.076546277134095e-06,6.146884753119815e-07,1.2167121703209321e-05,1.03629883875385e-05,3.197768710650236e-06,0.0014894885254697612
-2.3894432167108257e-05,-1.1536018920993303e-05,-3.563591909435189e-06,-1.393415421579136e-06,1.107598477976636e-06,1.3244862170596898e-05,1.1764768335887612e-05,5.075047917455687e-06,0.0015022042101394454
-2.078590294000837e-05,-8.483641197129178e-06,-2.2824412608677384e-06,-9.564102306961706e-07,2.2942714647997114e-06,1.4587985773509299e-05,1.3345164062873372e-05,6.626761007938036e-06,0.0015198865752751574
-1.4295718922986084e-05,-4.246942431110248e-06,-1.5655879933905974e-06,-5.609083299449811e-07,2.1608557634515758e-06,1.4765139692911195e-05,1.4005574274173764e-05,7.498444261368555e-06,0.001533668172307762
-7.33128242400074e-06,7.570487006112762e-07,-1.4238209998900608e-06,-2.8920161704628828e-06,2.7034591649077166e-06,1.2620768592589819e-05,1.4113415832254183e-05,7.096614356926864e-06,0.0015385448415692973
3.4039493739386874e-06,6.3309854618772455e-06,1.2443457331566057e-06,-2.0748346852182994e-06,3.481539583095532e-06,1.4931727550896604e-05,1.5763080476632894e-05,8.328063309649797e-06,0.0015431935051515324
1.1299856371603049e-05,1.048023577575967e-05,2.8718530377261272e-06,-1.3451654034674659e-06,4.843869678754561e-06,1.4975047443079118e-05,1.6193076770751833e-05,8.708600226505446e-06,0.0015421116547215234
2.2014999817544965e-05,1.1572231621450991e-05,3.971927962871022e-06,1.3149226473934167e-06,5.680454391009622e-06,1.6518539751672204e-05,1.5954729541809494e-05,8.084152670383955e-06,0.0015315704035514302
2.330167630372512e-05,1.1691380282061145e-05,3.102970987798592e-06,1.9574046200784225e-06,4.891518957288974e-06,1.706449896841835e-05,1.5197912323075493e-05,1.0194590534129601e-05,0.0015134537423123339
2.3635475981464383e-05,1.638524457326935e-05,2.4927131085379006e-06,2.2833366397697224e-06,3.874638344291484e-06,1.6265471506880263e-05,1.4394461406746494e-05,9.648293204829688e-06,0.001513012727189783
2.219179233237985e-05,1.3925331839973063e-05,3.595275612438358e-06,1.578829061682581e-06,3.31390478517435e-06,1.6443839491367614e-05,1.2505739975215444e-05,8.898882004998204e-06,0.0015088254335190049
2.3631948788282313e-05,1.050743381788535e-05,2.93101224841938e-06,1.0619096152819876e-06,1.916680122401571e-06,1.708596047263294e-05,9.706713865980517e-06,9.013477268040313e-06,0.0015008172257566451
2.1201917473736784e-05,8.539857450945416e-06,2.239556921064022e-06,1.177248744167857e-06,1.3246773686688742e-06,1.655724656357939e-05,1.2117438287519814e-05,8.713532659417561e-06,0.0014963675531531303
1.76325523196965e-05,8.307192322752667e-06,1.3151890970388456e-06,2.2675005903751857e-06,1.7181286544339317e-06,1.6268280290912917e-05,1.3127767270814653e-05,9.437282444894687e-06,0.0014957118022979822
1.4888350342860939e-05,7.746493627827287e-06,1.4780759161120677e-06,2.6878802350729796e-06,3.5786170429616603e-06,1.6085577449119977e-05,1.2938535009069594e-05,8.54099698098764e-06,0.001500221168684892
1.3364470260858726e-05,6.6753939074161105e-06,1.6664310200173217e-06,3.9356978569470905e-06,4.711331233756434e-06,1.6354267550369053e-05,1.3939216474348035e-05,8.273544991181761e-06,0.0015086253419940114
1.0972910290549216e-05,4.649329291986527e-06,1.2592993956163596e-06,-6.837103540263357e-07,4.55691023683335e-06,1.5631519410111547e-05,1.4135938132102791e-05,5.581894143335425e-06,0.0015385216047423941
1.2823218583754362e-05,5.48968502891064e-06,2.1173926831498466e-06,-1.2945083232714727e-06,5.4822167327171785e-06,1.610051255746856e-05,1.5029253870682048e-05,7.126691230887744e-06,0.001552161232924598
1.3018248305043337e-05,5.2998694278562275e-06,2.353877595311622e-06,-9.157727393989496e-07,6.313918070400727e-06,1.6303090748893503e-05,1.5959494750961768e-05,8.746041185866533e-06,0.001564976927943964
7.466284478721643e-06,5.2782656517517735e-08,-1.4252649656374755e-06,-3.553442717341756e-06,2.7528292633824067e-06,1.4041427740153332e-05,1.3186050231537705e-05,6.519030868509991e-06,0.0016323859977330703
6.5984385359580586e-06,5.522755105811247e-07,-6.358547808614835e-07,-2.457626317862071e-06,2.6165399579168135e-06,1.436317622664999e-05,1.322269704395093e-05,7.389759219677046e-06,0.001650662956559578
6.066607759229026e-06,8.28583837788356e-07,1.0465965555061032e-08,-2.6700984528078335e-06,3.102571536677831e-06,1.457463401916876e-05,1.3586910486938324e-05,8.780474787796939e-06,0.0016791822120152413
4.466578382168145e-06,6.292785977676564e-07,7.301769894368781e-07,-2.677454636942473e-06,3.368917113712806e-06,1.4083986560862257e-05,1.342227798747229e-05,9.3770309811515e-06,0.0016993482366466214
2.596566440902418e-06,3.313356679458807e-07,2.1445467009920327e-06,-3.018829193791026e-06,3.068126189650624e-06,1.4743093930803839e-05,1.2692981783044395e-05,7.517490704859069e-06,0.0017408503830645017
2.8202563009845553e-06,-1.3460204609212117e-07,1.966931588430183e-06,-1.4298843065655775e-06,3.200614262981787e-06,1.5072045356630778e-05,1.23755445161174e-05,5.799900986414848e-06,0.0017625148886299957
