F0,F1,F2,F3,F4,F5,F6
-2.8457099504170837e-06,-4.895961525882763e-06,2.4755087518929515e-05,2.290333694129821e-06,7.252653230731235e-06,-7.950152115658846e-05,-0.00013987844741089928
-2.8525174789054387e-06,-5.105437038447928e-06,2.445924425953187e-05,1.9224824180564333e-06,7.173847070404843e-06,-7.966148906117304e-05,-0.00014054302910279586
-3.0583580913995822e-06,-5.139686776770483e-06,2.4190089229389767e-05,1.1693507913637836e-06,7.275933618054304e-06,-7.990931058764138e-05,-0.00014121491711632412
-3.3934418268923986e-06,-5.3267131891040915e-06,2.3794957982184092e-05,1.8556642802767738e-06,7.057092156598048e-06,-8.004720007761905e-05,-0.00014089392492543806
-3.4889135086585864e-06,-5.258600570585238e-06,2.3646796025755268e-05,1.309192160008263e-06,7.114899446468181e-06,-8.013238249325235e-05,-0.00014148455665972782
-3.4633121492797338e-06,-5.277663482072977e-06,2.362903914439582e-05,1.0601738747035334e-06,7.155970100057624e-06,-8.013375532333528e-05,-0.0001419273510977946
-3.409406758244996e-06,-5.534608384492212e-06,2.3446653263383365e-05,7.054782695045318e-07,7.026113960688867e-06,-7.993796818140685e-05,-0.00014162316110275845
-3.137445066590839e-06,-5.289309616121844e-06,2.363011681285728e-05,-1.8531026301807657e-07,7.12056145353181e-06,-7.996531823260852e-05,-0.0001424001940213755
-3.045182896252607e-06,-4.924645911531908e-06,2.355458636563592e-05,-9.852029377781718e-07,7.1481067789670025e-06,-7.964928978224759e-05,-0.00014237860388345157
-3.204874469107447e-06,-5.071985073539079e-06,2.345108381129637e-05,-1.2952650518176632e-06,7.174007665386373e-06,-7.962405297424204e-05,-0.00014254581284130276
-3.1433188457173705e-06,-4.5764251490017385e-06,2.346383460375934e-05,-2.6844287632850214e-06,7.179252425779061e-06,-7.968871100040364e-05,-0.0001432437688711259
-3.2200426525998897e-06,-4.4547235760243326e-06,2.3439069681133402e-05,-2.8408933162143142e-06,7.101740020958969e-06,-7.969286913737428e-05,-0.00014330251328654214
-3.132857013586848e-06,-4.325392220530163e-06,2.3796385053305234e-05,-3.876126604543395e-06,6.995147225688354e-06,-7.969072858181384e-05,-0.00014329666012518125
-3.3752604134796087e-06,-4.480736647638851e-06,2.3497718264580912e-05,-4.807429722543125e-06,7.070338097888606e-06,-7.969555211878163e-05,-0.0001427959763933543
-3.537418834363769e-06,-4.171060476639559e-06,2.2620165199709696e-05,-4.967025333018996e-06,7.098759400972676e-06,-7.94083226369924e-05,-0.00014220532958632734
-3.542468042962265e-06,-3.957320553238529e-06,2.2521482444200885e-05,-6.488923671716999e-06,7.080753253306604e-06,-7.90985302552487e-05,-0.0001406018921076671
-3.582247121027114e-06,-3.7362965304428543e-06,2.277099273557747e-05,-6.5152369068145015e-06,7.121821228307486e-06,-7.91557771617375e-05,-0.00014102348851052088
-3.5331258307862477e-06,-3.2627534930256288e-06,2.2400038851659847e-05,-6.509915970111014e-06,7.274355486429089e-06,-7.904791196318997e-05,-0.000141690919347631
-3.6238770706372133e-06,-3.0137361382735214e-06,2.2282454939561572e-05,-6.704425119706875e-06,7.2377100205060654e-06,-7.898893399722309e-05,-0.0001413660915675493
-3.6674710376002443e-06,-2.8948361617176012e-06,2.1803042686368462e-05,-6.5008372414792525e-06,7.39746876120128e-06,-7.911122832877651e-05,-0.0001415130376113203
-3.7512918482927236e-06,-2.6724251150204137e-06,2.155792500216322e-05,-6.286867083279056e-06,7.4456802387250604e-06,-7.899294789201806e-05,-0.00014145697223560288
-3.7809388906058424e-06,-2.6117961836683466e-06,2.126268612036196e-05,-6.344371134255432e-06,7.672921076702435e-06,-7.868426880446108e-05,-0.0001408644644507341
-3.7406935538073794e-06,-1.933346849566071e-06,2.0684852196456147e-05,-6.504379057938039e-06,7.724627772882913e-06,-7.84644273199205e-05,-0.0001399001987880998
-3.5576483206756002e-06,-1.077922703162433e-06,2.0047200985328854e-05,-6.712702941990235e-06,7.720257918016445e-06,-7.858841398258427e-05,-0.00013946100322159122
-3.550595786613314e-06,5.557480931872701e-07,1.8473155985518546e-05,-6.554606475693484e-06,7.9541114383297e-06,-7.876335950973218e-05,-0.00013966135267832165
-3.743394619447987e-06,9.94438478804498e-07,1.703039123622889e-05,-6.249564356730431e-06,8.07117497189609e-06,-7.833085291090415e-05,-0.00013850575839983927
-3.987606780595063e-06,2.9884393552104748e-06,1.2781697927430313e-05,-4.975107811012824e-06,8.262033476503626e-06,-7.81646015773986e-05,-0.00013983508685679917
-4.075340292324903e-06,3.332751111219916e-06,1.1167234055131374e-05,-4.561254640549295e-06,8.359484739735616e-06,-7.78737411643664e-05,-0.00013904603274217386
-4.119113400903725e-06,3.278094935928563e-06,1.0838922141751352e-05,-4.632289772413362e-06,8.378554874912551e-06,-7.782825826943828e-05,-0.00013858947610982943
-4.20110383899001e-06,3.315499794814337e-06,1.0210632735922453e-05,-4.613001710262213e-06,8.476608380322028e-06,-7.801219179511948e-05,-0.00013783667583334807
-4.04683974931508e-06,3.1403903955736417e-06,9.333218700896443e-06,-4.720924593638404e-06,8.592575743817593e-06,-7.793143166818648e-05,-0.00013694388776247407
-4.0937013508301595e-06,3.2684462178182827e-06,9.15575956966181e-06,-4.773503275148536e-06,8.616315869462107e-06,-7.803633722023855e-05,-0.000136667212077384
-4.042586089256554e-06,3.4993225404319535e-06,9.128225588501409e-06,-4.799848778892333e-06,8.581053165174187e-06,-7.810379804096824e-05,-0.0001367426006516501
-4.04265055991171e-06,3.533449600812274e-06,8.99185663987988e-06,-4.7453755341744124e-06,8.589421925124996e-06,-7.816194040884358e-05,-0.00013656832726287907
-4.0879453546427196e-06,3.648309641485091e-06,8.440113903710132e-06,-4.656486565387379e-06,8.562312586481048e-06,-7.824373848646338e-05,-0.00013680946465850752
-4.113389320421353e-06,3.750045782201206e-06,8.152764798613658e-06,-4.627501044860325e-06,8.571867301352108e-06,-7.83066857068958e-05,-0.00013678733407664696
-4.163098328186378e-06,3.9635370325330445e-06,7.777857454261638e-06,-4.718646231532917e-06,8.544134088430256e-06,-7.861175114963014e-05,-0.00013714226513253383
-4.175988464041886e-06,4.075241152801137e-06,7.42754693194603e-06,-4.720979998182486e-06,8.540230966655935e-06,-7.856542303924824e-05,-0.00013710752648325473
-4.219459030735122e-06,4.268090054989775e-06,7.134248110299972e-06,-4.786755282871609e-06,8.528318523038349e-06,-7.858157715671248e-05,-0.00013708309748466655
-4.246244874529483e-06,4.277905001833563e-06,6.801284235172011e-06,-4.546106498676891e-06,8.49526554500378e-06,-7.868134838916127e-05,-0.00013766765395296565
-4.412430677201206e-06,4.465363449493984e-06,6.114335736613072e-06,-4.587565752027317e-06,8.503400585337818e-06,-7.854374441337728e-05,-0.00013784292452883015
-4.414558007707623e-06,4.39526800081672e-06,6.073294496725922e-06,-4.76748200172871e-06,8.615574047846646e-06,-7.852200531681824e-05,-0.00013804365681912553
-4.538384650034337e-06,4.3424193156235086e-06,5.6406428455032885e-06,-4.7981915394439435e-06,8.653314574705626e-06,-7.859313641416189e-05,-0.00013825022973218258
-4.646216889628198e-06,4.338917744900461e-06,5.184631392810265e-06,-4.822083926927661e-06,8.707570191390485e-06,-7.870260987279757e-05,-0.00013874710757307194
-5.00499446915567e-06,4.566275900694898e-06,5.648439809235158e-06,-4.71449484275471e-06,8.630727302653675e-06,-7.89132668908752e-05,-0.00013968625240978963
-5.115879191193887e-06,4.455196163244177e-06,5.848878205342148e-06,-4.68787646403102e-06,8.536770380118514e-06,-7.89396732937353e-05,-0.00014051098139973656
-5.0282474765005925e-06,4.369848949558836e-06,6.174666687639813e-06,-4.63918731441007e-06,8.498393835103797e-06,-7.921573719096557e-05,-0.00014170996975708313
-5.183178994600461e-06,4.1146542774035475e-06,6.182232176615413e-06,-4.724009238816112e-06,8.369398695392861e-06,-7.944569149072095e-05,-0.00014275030435859795
-5.0247263742091965e-06,4.729170512518289e-06,7.086688481515658e-06,-4.930176937920029e-06,8.195463643113157e-06,-7.996807628191464e-05,-0.00014500190864309546
-4.911851243538053e-06,4.793371295351614e-06,6.72207287931814e-06,-5.044280572540789e-06,8.180543629746176e-06,-7.995666942947418e-05,-0.00014585008549219012
-5.072919892421659e-06,4.9400867147068475e-06,6.606692285778637e-06,-5.001516368469631e-06,8.293626065861415e-06,-8.012854828749625e-05,-0.00014693431945128553
-5.245028042239968e-06,4.818236634886009e-06,6.3843542890802385e-06,-5.004720570564214e-06,8.253208243912794e-06,-8.035177788564273e-05,-0.00014794450493609048
-5.281798628354787e-06,4.733578616052724e-06,6.183783430723419e-06,-5.041607625073851e-06,8.292172732713002e-06,-8.080145740356007e-05,-0.00014906490338915913
-5.34410352142484e-06,4.557761660825661e-06,5.803569725989781e-06,-5.036708619883212e-06,8.308387488583006e-06,-8.120111532120709e-05,-0.00014981469034620838
-5.315482056672147e-06,4.734718304917604e-06,5.209755185097016e-06,-4.168331350751248e-06,8.352647742183068e-06,-8.168701767768696e-05,-0.000151289855747082
-3.872753078944063e-06,4.991587643786717e-06,4.161870218042443e-06,-4.0535885366550025e-06,8.593393166550351e-06,-8.229381997891113e-05,-0.00015493692170053487
-3.1276714190801864e-06,4.925905082149683e-06,3.6099330252717784e-06,-3.9234086147006476e-06,8.508452901346674e-06,-8.253168471239893e-05,-0.00015605175852925412
-2.610828723681628e-06,4.786831958486993e-06,2.7511229145249086e-06,-3.975643008580854e-06,8.539453581677601e-06,-8.322236735222844e-05,-0.0001584821349701964
-1.9652295485242493e-06,4.4277878865369965e-06,1.7696092266112164e-06,-3.948192798654111e-06,8.396194420422655e-06,-8.317727135270957e-05,-0.0001600131301003493
-8.620693540237274e-07,4.836600695878533e-06,4.3246813584912233e-07,-4.252198531852123e-06,8.394149438944683e-06,-8.329499302420721e-05,-0.00016214085629392302
-8.378973489320978e-07,4.64622095612024e-06,3.0727634627794774e-07,-4.511337195548097e-06,8.33271732998835e-06,-8.366933385049148e-05,-0.000163207878504083
1.0601017161411837e-07,5.061886260098449e-06,-5.292227213056443e-07,-4.67158615162542e-06,8.32956089988419e-06,-8.435925075441296e-05,-0.00016620429663758682
1.2594918662673716e-06,5.302768524363792e-06,-6.114703816988262e-07,-5.47004209306668e-06,8.3129897590234e-06,-8.4551375717031e-05,-0.00016851259422452647
1.981918227759893e-06,5.4218936861106825e-06,-1.3445843125555954e-06,-5.6046184244661955e-06,8.2561275971884e-06,-8.52001272130639e-05,-0.00017081750849430884
2.4543842659196653e-06,5.573534086568793e-06,-1.8442340530133344e-06,-6.16619231848152e-06,8.169480100162094e-06,-8.573081994562212e-05,-0.00017293638440220196
2.1149017152445624e-06,5.553481075363797e-06,-1.8629998456277426e-06,-6.408939513671042e-06,8.092809359701893e-06,-8.641373128440102e-05,-0.00017417242043994517
1.858709216507993e-06,5.2010081309665225e-06,-1.1730752138478747e-06,-6.647365586232088e-06,8.009849473313591e-06,-8.719749594222061e-05,-0.00017616852901182467
4.1076709692696254e-07,5.841925470895361e-06,-5.688909286703898e-07,-6.844208797712217e-06,8.097428145134631e-06,-8.775968357877163e-05,-0.00017854090300780786
4.015253311690519e-07,5.845404688957852e-06,-6.911444481780231e-07,-7.532695425881688e-06,8.038505251079906e-06,-8.844032257858404e-05,-0.00018022483841856877
-3.3249468731493843e-07,6.4450342267125855e-06,5.520273281561252e-08,-7.826800864035788e-06,8.016610985036218e-06,-8.88293611793928e-05,-0.00018210175681382474
-2.924704691101e-07,6.416422827065429e-06,7.84029383865617e-07,-9.090350965660959e-06,8.033379587118298e-06,-8.904084776732817e-05,-0.00018430372819595352
-3.463781042551163e-07,6.348076882935628e-06,1.0861484155829563e-06,-9.462276694354385e-06,7.95245872187261e-06,-8.956363275083596e-05,-0.00018644796207094977
-1.168168308146506e-06,6.051593369351134e-06,2.131443816557384e-06,-9.83700304640371e-06,7.734986132205426e-06,-8.996426782568792e-05,-0.00018828881640454477
-9.467928349085376e-07,5.887128902344658e-06,2.896489451650609e-06,-1.0782721476020619e-05,7.95627356742914e-06,-9.029953062615278e-05,-0.0001906210792510151
-1.047054715345043e-06,5.2829234403196035e-06,3.233400444502971e-06,-1.1315467545317443e-05,7.949152069881396e-06,-9.069804281770507e-05,-0.00019247847647634096
-2.4183938691138066e-06,4.940475341223132e-06,4.812141089952355e-06,-1.2452394036002742e-05,8.089738263217034e-06,-9.071927281152352e-05,-0.00019378585957775658
-3.2744992469152968e-06,4.990685834311254e-06,6.081072791254158e-06,-1.3340664875399607e-05,8.016507700101294e-06,-9.044958754853749e-05,-0.00019582041358815293
-4.042161175251775e-06,4.632088904945988e-06,6.388543263085902e-06,-1.3861917616213464e-05,7.706328147340715e-06,-9.104092842252675e-05,-0.00019726218536805242
-3.3339588870415857e-06,6.003292836841585e-06,6.718003064772995e-06,-1.4931649673657079e-05,7.75403812550922e-06,-9.153420207159826e-05,-0.00020156908899483022
-4.004180559853112e-06,6.38000161115648e-06,7.246503840633601e-06,-1.5259088019874346e-05,7.602652469599041e-06,-9.20747666860824e-05,-0.00020414802158891647
-3.827941742876996e-06,6.400608613147383e-06,7.5259344242876055e-06,-1.5494829432622117e-05,7.591540473176293e-06,-9.265321317117464e-05,-0.00020598233143061042
-3.238650943217926e-06,6.717856035745327e-06,7.706508907523898e-06,-1.607911102941943e-05,7.699275212005126e-06,-9.305424503311692e-05,-0.00020946853208285679
-3.4924834679995513e-06,6.134954923816454e-06,8.707223295762731e-06,-1.5587388108579083e-05,7.76721878649627e-06,-9.380446901536548e-05,-0.00021213195534746596
-3.9628958106545325e-06,6.6220766309868525e-06,8.361264978202197e-06,-1.5940090016012615e-05,7.844074370426936e-06,-9.434419810513961e-05,-0.00021486379764781174
-3.838781259597128e-06,6.8687946430715475e-06,8.679667864315046e-06,-1.5660202112131077e-05,7.875890097017437e-06,-9.51530301020661e-05,-0.00021680257139727974
-3.985845930497849e-06,6.280418802125834e-06,8.770737702029633e-06,-1.560627595325702e-05,7.803235557361372e-06,-9.57141888708741e-05,-0.00021789831357355943
-4.028116642669701e-06,5.731939604000677e-06,8.912699544805263e-06,-1.5507178482401065e-05,7.877441448205684e-06,-9.664771209279761e-05,-0.00021943597231248164
-4.554191889661446e-06,6.193425121385127e-06,9.046784548093654e-06,-1.5302090839158217e-05,7.904573771378148e-06,-9.747490837143934e-05,-0.00022159049127393814
-4.737273990289425e-06,7.492893438889564e-06,8.802827276353424e-06,-1.5139682339868878e-05,7.699068173027538e-06,-9.86731361214354e-05,-0.000223981595370016
-4.61660473687463e-06,7.326574909131697e-06,8.592522614814297e-06,-1.5467780413423785e-05,7.737523067901674e-06,-9.918278904065947e-05,-0.0002251130120008981
-4.542773003933506e-06,7.337359271391868e-06,8.766848223231493e-06,-1.4526068644703084e-05,7.728521455409012e-06,-0.00010020142168139183,-0.00022693936455334658
-4.482804765169542e-06,7.1730708748164025e-06,8.909934966561015e-06,-1.4300470084677397e-05,7.894509385600316e-06,-0.00010063716489508319,-0.00022852064108205868
-4.37157015827965e-06,7.289653519156352e-06,9.29966002279846e-06,-1.4548055558091324e-05,7.726222456555884e-06,-0.00010129023668753075,-0.00023021923919462213
-4.026410568536291e-06,8.43411343701718e-06,9.4772039900228e-06,-1.328327178357806e-05,7.686368687639336e-06,-0.00010268749388940293,-0.00023438407547317559
-4.478455910246316e-06,8.237576907514777e-06,9.8669964002723e-06,-1.3508627955056772e-05,7.408480064160701e-06,-0.00010313183133701638,-0.00023541770376964212
-4.252845795775955e-06,7.68083833488744e-06,1.0552369505429919e-05,-1.3555756067112253e-05,7.296523009369537e-06,-0.00010349680055096788,-0.0002361412273691764
-4.134573273564872e-06,7.465592120663696e-06,1.1005820231252182e-05,-1.3789755261196807e-05,7.071756760959273e-06,-0.00010389272097445019,-0.00023657301853700834
-4.109878164476525e-06,6.544890121214601e-06,1.1974411641199879e-05,-1.35001816635127e-05,7.065089543411906e-06,-0.0001043906230773047,-0.00023743394066721106
-3.958594497587251e-06,6.19120628523719e-06,1.2435054049321361e-05,-1.3698356260367496e-05,7.046285624015698e-06,-0.0001045952753751191,-0.0002377738854255132
-3.627254518171524e-06,6.683079055016648e-06,1.261437750788341e-05,-1.3696157546684451e-05,7.209840633300947e-06,-0.0001053418045551737,-0.00024015564617618543
-3.5334167065546653e-06,6.76052910918682e-06,1.2688198269359385e-05,-1.320706891091374e-05,7.17739961635985e-06,-0.00010556860092375692,-0.00024087060605369352
-3.457662997371145e-06,6.708773662162194e-06,1.296231262618283e-05,-1.3125635454928312e-05,7.062576416394965e-06,-0.00010611852014649723,-0.00024144540970595597
-3.287283506610475e-06,6.9153810357164304e-06,1.2952317986691243e-05,-1.3166302798356178e-05,7.021579224515365e-06,-0.00010651527122140859,-0.00024237731965389293
-3.4571846267634952e-06,6.870430598922977e-06,1.3208417862919945e-05,-1.3252680698448126e-05,6.926006556163461e-06,-0.00010709973235473,-0.00024273215627140988
-3.457770708783832e-06,6.645877565222095e-06,1.3154892549151168e-05,-1.3090055608916132e-05,7.0282762091521336e-06,-0.00010744614859415013,-0.00024318197034502108
-3.367496220346126e-06,6.514000043013328e-06,1.3141283748037163e-05,-1.31726560949328e-05,7.01126163746815e-06,-0.00010781738883934637,-0.00024350590320723918
-3.342684904310165e-06,6.443710506832497e-06,1.3061632574384559e-05,-1.3249382812184561e-05,7.012244533390312e-06,-0.00010790417694971534,-0.00024343824188174376
-3.3004181788267718e-06,6.422585662909529e-06,1.3037263068935505e-05,-1.325365042353659e-05,7.019594437786225e-06,-0.00010792313520766771,-0.0002433958049596144
-3.280223984892686e-06,6.439368164859824e-06,1.2995890205389496e-05,-1.3179776507985428e-05,7.029503606219928e-06,-0.00010788516821635327,-0.000243326492200585
-3.2034330378977287e-06,6.569090361974497e-06,1.3040740039230736e-05,-1.3111146724748186e-05,7.053903681450518e-06,-0.00010779705359201156,-0.00024316899966134555
-3.2558622331028655e-06,6.45347376756322e-06,1.2929115392134347e-05,-1.3140059731228128e-05,7.114682892415795e-06,-0.00010768866158050951,-0.0002428295874406203
-3.365093297133672e-06,6.418480270511543e-06,1.2957437564093716e-05,-1.300465951820247e-05,7.12761117154077e-06,-0.00010770476138970383,-0.0002426792470677865
-3.3904532498641e-06,6.364452193702603e-06,1.3011164662144281e-05,-1.2895696649717827e-05,7.157919526107749e-06,-0.0001076796002350351,-0.00024254135184735104
-3.419828286026383e-06,6.281483992505731e-06,1.2988978331490808e-05,-1.3111401223341298e-05,7.156987610722655e-06,-0.00010754680324815194,-0.00024204964944387906
-3.368029413640278e-06,6.363487539216037e-06,1.3077242760821975e-05,-1.3127607763678277e-05,7.168970105227813e-06,-0.00010723749492411684,-0.00024174680057050958
-3.313232898580059e-06,6.113645644028463e-06,1.3112250551431355e-05,-1.3014944859013209e-05,7.208535638197548e-06,-0.00010685037979337554,-0.00024115610654936755
-3.264638258979023e-06,5.768726480537148e-06,1.3126362405487555e-05,-1.2894259169802232e-05,7.19955263912737e-06,-0.00010640532425964875,-0.00024017731877006848
-3.170552122115803e-06,5.870421025087008e-06,1.3181891225856958e-05,-1.3074172761180115e-05,7.113495345006511e-06,-0.00010629315555528134,-0.00024006482609071955
-3.1872889569779852e-06,5.525236385456937e-06,1.3245268683519296e-05,-1.3416532891937969e-05,7.141747417888164e-06,-0.00010567728685617968,-0.00023891804271511472
-3.637721877549186e-06,4.346854905686123e-06,1.2915468225807806e-05,-1.283474800671199e-05,7.066028873912832e-06,-0.00010412164620232655,-0.00023602446818549866
-3.841659088806544e-06,4.479149106271903e-06,1.2905229056924579e-05,-1.2976809644385077e-05,6.98198630327019e-06,-0.00010394717537558168,-0.00023557428595770614
-4.014580100794079e-06,4.555606445446741e-06,1.2919041176808861e-05,-1.349127149409738e-05,6.89429651308278e-06,-0.00010374154397638277,-0.00023449844749741041
-4.283863945035747e-06,4.6156021579425075e-06,1.2695971152034419e-05,-1.335055132797501e-05,6.829964086918098e-06,-0.00010327566459846101,-0.00023342502312543567
-4.21393506814636e-06,4.590091810861181e-06,1.2737576797599556e-05,-1.316869973857468e-05,6.796497331461512e-06,-0.0001026178161855422,-0.00023203728054767013
-4.663132210286397e-06,2.9125329670661367e-06,1.2338389019713352e-05,-1.3148854952526869e-05,6.6640918498297e-06,-0.00010128797057761137,-0.00022655528836286075
-4.72101198333228e-06,1.9878485789932686e-06,1.2318186579103097e-05,-1.3052521428960139e-05,6.775295191527672e-06,-0.00010011018300811813,-0.0002247111795292233
-4.6650152608542955e-06,2.3217832519749407e-06,1.2577305736399844e-05,-1.3935672970056998e-05,6.773012048981615e-06,-9.941311872461057e-05,-0.00022316852634850947
-4.700838856398752e-06,1.7100794296498134e-06,1.2792278782496058e-05,-1.3883431621609997e-05,6.873938252080737e-06,-9.84004657418597e-05,-0.00022091845917769976
-5.257965775029819e-06,1.3543656679991454e-06,1.2545599134019064e-05,-1.4335972750461796e-05,6.956760625213064e-06,-9.799170604261548e-05,-0.0002203079797924662
-5.231568119524777e-06,2.8062228685855907e-07,1.2566877895544457e-05,-1.4099402484538531e-05,7.146367201744932e-06,-9.71612109969221e-05,-0.00021830191804983823
-5.0340122020203224e-06,-5.89980815654376e-07,1.2758008014439183e-05,-1.4260443974684405e-05,7.249876759162699e-06,-9.61128008771717e-05,-0.00021482421250407823
-5.0104275043578e-06,2.8384045532277714e-07,1.3298164991303377e-05,-1.5606783241472808e-05,7.4435766592147545e-06,-9.5809898778705e-05,-0.0002144353715146466
-4.839186175907408e-06,1.4400884404204061e-06,1.3726273017567611e-05,-1.6870160302171615e-05,7.775512268266729e-06,-9.496819771306366e-05,-0.00021472122846845457
-5.056414016345357e-06,1.1533137794457184e-06,1.3900767632774119e-05,-1.7099766023543368e-05,8.047062843231794e-06,-9.383573705096415e-05,-0.00021167945943127256
-5.060529366509721e-06,8.830956193561938e-07,1.3821648906731466e-05,-1.7077441001796932e-05,8.096262599768131e-06,-9.357396298906587e-05,-0.00020967263936849
-5.010614596262887e-06,1.0422972681352282e-06,1.4136787019360106e-05,-1.7796533044631374e-05,8.285220672058129e-06,-9.256059044163231e-05,-0.00020757013247703324
-5.546371830712358e-06,2.071380450042818e-07,1.4570791753704956e-05,-1.6481369645906088e-05,8.078229739453574e-06,-9.22827002053539e-05,-0.00020464261678952855
-6.044220666407349e-06,1.9291132107385918e-07,1.4491029985851107e-05,-1.6531060308404417e-05,8.129594512025792e-06,-9.188655881205524e-05,-0.00020338192829875455
-5.570684664733289e-06,2.0932605103790118e-07,1.5536984694740584e-05,-1.5427636206192847e-05,8.246335489995209e-06,-9.086506280701959e-05,-0.00019947949482450143
-5.748472716878987e-06,-1.1937323091849917e-06,1.6531899470099028e-05,-1.3760687278024636e-05,8.06853299592182e-06,-8.993924118133656e-05,-0.0001942551979139341
-5.909596288518875e-06,-6.003169108727279e-07,1.5990430642472973e-05,-1.4123117197599576e-05,8.055014058155383e-06,-8.968001151992487e-05,-0.00019379930171705112
-6.560913580685481e-06,-1.5195776568432938e-06,1.614699070867529e-05,-1.4163261781169106e-05,8.212690903568318e-06,-8.967326595563633e-05,-0.00019123289490458091
-6.52723555127512e-06,-1.8627566481301998e-06,1.6609160951704838e-05,-1.3273139185068832e-05,7.818073070617582e-06,-8.931396750345808e-05,-0.00018833370073439575
-7.115131982696822e-06,-1.1612868656410956e-06,1.56684864090791e-05,-1.2590500630281256e-05,7.747966485705078e-06,-8.885552797787349e-05,-0.00018717757103829818
-7.351664053788504e-06,-1.4269228657226649e-06,1.527076154740801e-05,-1.1146315544918104e-05,7.60488891910475e-06,-8.829570464460842e-05,-0.00018414527562414678
-7.906863582514915e-06,-1.7690299295144877e-07,1.2710110168071936e-05,-1.096236774478519e-05,7.901094506306551e-06,-8.810131409318099e-05,-0.0001820139885276209
-8.241505255993939e-06,5.499166243751987e-07,1.1936940530878696e-05,-1.1065649933810343e-05,7.957912543181402e-06,-8.757873998076027e-05,-0.0001808557734612112
-8.157656428093285e-06,-2.1381997888553247e-07,1.1948834708631599e-05,-9.575335918707271e-06,8.053002918420765e-06,-8.693754456849281e-05,-0.0001764277129995436
-8.50184238739217e-06,6.458329628594381e-09,1.1153185018054124e-05,-8.528365823176016e-06,8.20399665197571e-06,-8.675238833028446e-05,-0.00017539794239214388
-8.410914192374141e-06,5.032543123112612e-07,1.0142461105589516e-05,-8.498160992632568e-06,8.341176468217397e-06,-8.592570673865514e-05,-0.00017367567556246028
-8.260311289509454e-06,7.139713444369144e-07,9.594089783234919e-06,-7.86586415584253e-06,8.427657104747208e-06,-8.534850164767998e-05,-0.0001711479400727239
-8.018584849068409e-06,1.3141292425870966e-06,8.93881188951073e-06,-7.3598540525425104e-06,8.419502294143246e-06,-8.453738840526435e-05,-0.0001690635150527015
-8.401690053921884e-06,8.259357294240177e-07,1.0088056730066458e-05,-6.959490084015396e-06,8.441426042891182e-06,-8.367117824014489e-05,-0.00016657662572430523
-8.430863879273877e-06,7.416340908582499e-07,1.0161523977732808e-05,-6.955706330108396e-06,8.556302970171668e-06,-8.31380126277037e-05,-0.00016495511046834722
-8.128433772891945e-06,-2.8448348018058376e-07,1.0412782552370438e-05,-5.808722769211109e-06,8.653918848179843e-06,-8.253680717847305e-05,-0.00016101848646646457
-7.809023945948722e-06,-1.1197887088551621e-07,1.101628863224907e-05,-5.393603911020852e-06,8.680904875341779e-06,-8.204701166724472e-05,-0.000158449140712492
-7.63816283448866e-06,6.302239947759114e-07,1.2796466177075413e-05,-5.595728715577592e-06,8.569435097307423e-06,-8.228806852973898e-05,-0.0001556510641226883
