F0,F1,F2,F3,F4,F5,F6
-7.753521980374018e-06,-3.580360369338839e-06,6.1005495821047195e-06,-5.774331120320231e-06,1.6374714822766045e-05,8.070559735849522e-05,0.00022535424610666246
-7.560053810573179e-06,-2.462366067174134e-06,2.9184107660037127e-06,-2.6873848380580016e-06,1.5458820643977953e-05,3.098596867740578e-05,0.000299600165695073
-6.436195298445252e-06,-1.8504223257442227e-06,3.365249580784446e-06,-8.402684725680508e-06,1.594015006269362e-05,1.4027000181990133e-05,0.0003228771302577336
-5.829750446200358e-06,-9.952961497029602e-07,2.56048766945228e-06,-1.0565137634241855e-05,1.5661110794766934e-05,1.5379490539697932e-05,0.0003392359896262344
-5.4922494831864656e-06,-9.911927398657231e-07,1.5161341685925885e-06,-9.690926569369266e-06,1.454514076991618e-05,1.3055595083213374e-05,0.0003693743931706935
-5.8591616346400885e-06,-1.2105280829053022e-07,-2.266879710949632e-06,-1.2343743962740044e-05,1.044465370142874e-05,8.742386962770044e-05,0.0003181358758541598
-5.781345092916299e-06,-3.783035348007703e-07,-1.1102908571958136e-06,-1.2472329387957744e-05,1.0669712251346265e-05,9.922877417847361e-05,0.0003244540101763897
-8.984349673457094e-06,-3.526333772364467e-07,-1.6082465712405482e-06,-1.1132194754404628e-05,1.0845235115403909e-05,0.0001067845987945895,0.000340361151533017
-7.68737988214362e-06,1.8699973967836092e-07,-2.521212383030484e-06,-8.959588147632686e-06,1.0831838660242256e-05,0.00011252032862275733,0.0003532492411234664
-6.805451053189647e-06,1.0894787630598997e-06,-2.4207799999785117e-06,-9.036241712424742e-06,1.225210374806221e-05,0.00011752473097609275,0.0003640363870117179
-6.743575393184189e-06,1.3503033678829406e-06,-2.1264379642497106e-06,-7.97567883769244e-06,1.1585979916928657e-05,0.00012844325945463841,0.00037753637718901276
-5.912744775955835e-06,2.5353963183930986e-06,-7.438049137042664e-07,-6.481071286671022e-06,1.1955684342043333e-05,0.00013775757040015334,0.00038614586431575006
-6.761805031809983e-06,2.414429120702412e-06,-1.5016925635733214e-08,-1.0762987647028986e-06,1.2721195425899222e-05,0.00014115550903298348,0.0004015522148759053
-7.031431315703665e-06,2.3760362037966403e-06,1.2257118488127846e-07,2.7924018252121753e-06,1.3123644765735026e-05,0.0001498824331023422,0.0004195679053004076
-5.98589386272628e-06,2.9849893888716357e-06,5.333777055622076e-07,4.9363608974020575e-06,1.4720914815057831e-05,0.00015864501657449,0.00043500212888134617
-7.701209952452445e-06,4.4829437259302565e-06,-7.173707414260314e-07,3.945420346488117e-06,1.5303934026085807e-05,0.00017614735662353494,0.00044407582037184055
-8.240087258391617e-06,8.380540755294307e-06,-9.414671974897195e-07,3.0206183984546847e-06,2.824113593092669e-05,0.00019598901812455788,0.00043879046897997816
-7.64898283607443e-06,5.907651109702895e-06,3.543825442773261e-08,7.0034416746214595e-06,3.0975755460698665e-05,0.0002045526831533964,0.000458744240916555
-7.797553105830246e-06,5.249795973064257e-06,4.4034662386920163e-07,7.529528764807422e-06,3.0855403501564506e-05,0.00022307624566476035,0.0004642631269777577
-8.25072402264803e-06,4.9171094210617285e-06,-2.2572276328766304e-06,1.1222005426067473e-05,3.510849544136669e-05,0.00026659547931125676,0.00044615508978908833
-4.299042611274053e-06,5.044631311688648e-06,-8.162356002371677e-06,2.0899860932592193e-05,3.925150674362318e-05,0.0002791798066109813,0.0004452924874147526
1.2778216711711216e-06,2.58073283224181e-06,-7.833516701442774e-06,2.3238423585353547e-05,4.474027945337693e-05,0.00028824792865716337,0.0004539352249021316
4.5002686494392815e-06,3.566761284065934e-06,1.5041324181627952e-05,2.3479960270383355e-05,4.5413373741819835e-05,0.0003088874754207417,0.0004409643975185842
5.401835111236127e-06,2.792468866100007e-06,2.2043431711477787e-05,2.495757781022727e-05,4.403560167414763e-05,0.0003240751711748114,0.0004450241413853178
6.7845955522966896e-06,4.403901022599998e-06,2.173616298361422e-05,2.5414153610014775e-05,4.1199119537926686e-05,0.00033846982482528174,0.0004529758035349298
7.932614512418324e-06,5.073216592388316e-06,2.0204525345477805e-05,2.3185819586328362e-05,3.7427439606488384e-05,0.0003406078528810287,0.00046795209254253163
7.201389603384353e-06,9.59823117115505e-06,2.8085697092151187e-05,2.4695587874650882e-05,3.8938253661605974e-05,0.0003418856426882183,0.0004956687589754865
8.90278092920951e-06,3.30837815810997e-05,2.9404109015395877e-05,2.4767497402172163e-05,3.6236980545915625e-05,0.00034626634355226023,0.0004814954013739351
9.630232944550843e-06,4.897776459245556e-05,2.859651109205518e-05,2.3001688762600494e-05,3.485849039294335e-05,0.0003524722836831368,0.0004800765895989166
4.15786927282631e-06,4.526888072024403e-05,3.067606471666173e-05,1.855517400297242e-05,3.5264780851953436e-05,0.00033129661950192607,0.0005472175053334006
2.587562429772066e-06,4.249490146327117e-05,3.1876450838402226e-05,1.838933058716551e-05,3.0053062127902668e-05,0.00031794268951012276,0.00058562956411003
3.4699672073595223e-06,4.074928816518244e-05,3.3632501801431014e-05,1.8317172823298835e-05,2.872722521250243e-05,0.0003178852780525453,0.0006085221278043401
3.2410510766560234e-06,4.020170451830527e-05,3.731657070554209e-05,1.9719077028439595e-05,2.9536308498281608e-05,0.0003190414101102728,0.0006193174391291696
-6.031887251313286e-07,3.8143123976186986e-05,3.9470097914790276e-05,2.087947348410302e-05,3.1642047912021796e-05,0.0003208792000124166,0.0006422794731589399
2.0291285975962625e-06,3.9081660749681844e-05,3.836127380809506e-05,2.0053247652656025e-05,3.334869935787133e-05,0.0003219343493238834,0.0006575018682435315
2.817618770693297e-06,4.0612642577018684e-05,3.830601747048003e-05,2.182595944021427e-05,3.38757262937978e-05,0.0003208729593112019,0.0006657093038699222
5.398493308541415e-06,4.076224373096959e-05,3.813381159192187e-05,2.150588751954625e-05,3.508913453534361e-05,0.00032285421586504705,0.0006708864411819477
7.2189932041860704e-06,4.054369122510926e-05,3.8422342769908295e-05,2.133578795802695e-05,3.5142734464687355e-05,0.0003238577981057674,0.0006734522133389671
1.2561198107743615e-05,4.24827755243263e-05,3.821753166910464e-05,2.222806024064085e-05,3.6158664359384815e-05,0.00032480801384235657,0.0006775306506564312
1.8987913015025284e-05,4.18860728820483e-05,3.790568571459653e-05,2.1616553990147225e-05,3.674065896855337e-05,0.0003276494288011495,0.0006860239143617897
2.0681738431707763e-05,4.0084363536721774e-05,3.7461737513332204e-05,2.1319405705785756e-05,3.730850154520501e-05,0.0003319616767850854,0.0006894394708821402
2.053433576332438e-05,4.062946578840132e-05,3.677734158100282e-05,2.1126017426416014e-05,3.8154659635175374e-05,0.00033237939035073773,0.0006968423505215907
2.149125131800477e-05,3.9550321255515746e-05,3.635022036906353e-05,2.0890635388993595e-05,3.8918088225690855e-05,0.0003338377578881222,0.0007054286199545785
2.3067989285842815e-05,3.969649383651136e-05,3.563251241718245e-05,2.039381006722802e-05,3.989817587168564e-05,0.00033586296940971074,0.0007126382768451477
2.333196284759794e-05,3.741064512787398e-05,3.4740831351925746e-05,1.9935087993224118e-05,4.0273681119396885e-05,0.00033856700300536236,0.0007216810162879411
2.3979558798512882e-05,3.821069970986833e-05,3.561769839772363e-05,1.95019733005724e-05,4.122902530289783e-05,0.0003403100854528584,0.0007265945201042249
2.447995296624851e-05,3.900700242571317e-05,3.5996184330867944e-05,2.010639804453397e-05,4.1880946951667625e-05,0.00034162489760842623,0.0007303448454058629
2.5032809601518123e-05,3.910580028696237e-05,3.636809368733371e-05,2.0306352922433538e-05,4.245454967555653e-05,0.00034329727495074333,0.0007345553466087769
2.5334293757632377e-05,3.8294932595609336e-05,3.574222617556754e-05,2.0789752272906363e-05,4.194916275817924e-05,0.00034423180183045985,0.0007393113916763055
2.560458497695522e-05,3.80458904475124e-05,3.562949279740218e-05,2.1981819822044332e-05,4.2364514860168845e-05,0.00034583760340204056,0.0007428063214272086
2.591432279935184e-05,3.824175643452864e-05,3.5519674772164336e-05,2.3176745444454394e-05,4.255036164459406e-05,0.0003463718489821317,0.0007442655176561114
2.6519601724519188e-05,3.82352821705362e-05,3.644585662478768e-05,2.3857061244948344e-05,4.228015751262971e-05,0.00034633463250970125,0.0007463343026128777
2.6725075490362407e-05,3.83416398529732e-05,3.658499907526922e-05,2.426323978584001e-05,4.249146796722549e-05,0.0003464820781447035,0.000746808394083629
2.6963043858602726e-05,3.814838361146539e-05,3.634969819029244e-05,2.42857102145932e-05,4.261972612484589e-05,0.00034633642983327215,0.0007473272359002669
2.6814949944288532e-05,3.788767770541948e-05,3.625302975686735e-05,2.421565382883046e-05,4.25755439165287e-05,0.0003461635524006185,0.0007477931535141176
2.661039565551479e-05,3.719191263470089e-05,3.5973767251543206e-05,2.4101265204733244e-05,4.244362744915716e-05,0.0003459157512820696,0.0007474735082556157
2.6691686151582772e-05,3.71221023563933e-05,3.566471625999745e-05,2.3913059319790033e-05,4.209937851217394e-05,0.0003457350503996671,0.0007457609014003966
2.59255385143911e-05,3.676367950147529e-05,3.5537383672886636e-05,2.3553532986252646e-05,4.1867048899107275e-05,0.0003453984860278122,0.000743467891464731
2.6214246268790967e-05,3.732254852163048e-05,3.5848995576868876e-05,2.2777660195148725e-05,4.133057691232069e-05,0.0003448464594956801,0.0007387897407628793
2.6103503268523247e-05,3.980338277073089e-05,3.6636153356893075e-05,2.2428605771679227e-05,4.2369300184909096e-05,0.00034426666428690085,0.00073139595142701
2.6067647052669213e-05,3.938135783772686e-05,3.6201814736718515e-05,2.135943721132851e-05,4.187064979227445e-05,0.0003434105275522765,0.0007271921268836503
2.6117090093848608e-05,3.869799111152445e-05,3.5846613768581276e-05,2.0353194970827003e-05,4.250704904996487e-05,0.0003420571330069836,0.0007215011557315802
2.5910512320816177e-05,3.9739152059944e-05,3.773151235191823e-05,1.9585559560792642e-05,4.2185516249033346e-05,0.0003401851647528551,0.0007121194771046146
2.7780017037105588e-05,3.855276831177184e-05,3.9211929413185e-05,2.024229044208017e-05,4.047568038046247e-05,0.00033614882677338997,0.0007031453820419669
2.8233783665760074e-05,3.957831957254279e-05,4.04472470556316e-05,2.0883615279464262e-05,3.962994837583006e-05,0.000332441443112631,0.0006961025373381061
2.8208705840358074e-05,4.2181032808950165e-05,4.196924845600506e-05,2.1266748196635923e-05,3.837102411788298e-05,0.00032837898859482795,0.0006828211463853068
2.6311557961445932e-05,4.3568611023317724e-05,4.062521942310487e-05,2.233259961903995e-05,3.725542550938359e-05,0.00032496515429964145,0.0006764983265640471
2.4920010265036764e-05,4.465495914016917e-05,3.9913135294215625e-05,2.3152168885837408e-05,3.499689329766136e-05,0.000322067439038962,0.0006664589551447695
2.8166168463434504e-05,4.540469001270939e-05,3.97848898725817e-05,2.4173552698126734e-05,3.3110757339243774e-05,0.0003162428946250971,0.0006547339413887988
2.6578136677588926e-05,4.740375278692468e-05,3.9865987719678025e-05,2.4029832007988353e-05,3.1857191955780965e-05,0.00031541227991921215,0.0006412830466661558
2.5668811541396962e-05,4.795997031298038e-05,3.981535495775685e-05,2.2986189565989974e-05,3.093616677667482e-05,0.00031230726366432497,0.0006306064709142013
2.5938708186992133e-05,5.014918838685883e-05,4.043107105558343e-05,2.364293360100498e-05,3.384841541577195e-05,0.0003073905987494423,0.0006057926456710115
2.5844573112283253e-05,5.3695956808552256e-05,3.9149850065940166e-05,2.6355045663326237e-05,3.83241757106763e-05,0.0003197326064077525,0.0005674446866314639
2.925585494515194e-05,5.8158673829938456e-05,3.8480179146121044e-05,2.7595606788353642e-05,3.834299610156877e-05,0.0003389198759279558,0.0005024770409942319
3.085904978594962e-05,5.902134185148209e-05,3.809388915108083e-05,2.7578867070826694e-05,3.877873092871832e-05,0.0003370976753770438,0.0004890706735682248
3.090075132232905e-05,5.8897945683906586e-05,3.667684412540711e-05,2.6722105566807333e-05,3.826651488013377e-05,0.0003358436655700544,0.00047817240058468393
2.9460294053006417e-05,7.371664137138094e-05,3.200234392146317e-05,2.078735947657759e-05,3.3009289597584644e-05,0.0003369160004760046,0.00044005163217063903
2.87395281992178e-05,7.192079858222463e-05,3.283125550635784e-05,2.098167690314947e-05,3.489289750153838e-05,0.00033303218741405095,0.00043431521696011286
2.8080626254562103e-05,7.386905299527402e-05,3.25267893225772e-05,2.1040378054336966e-05,3.772573942986647e-05,0.00032815368156770096,0.00041002062677567046
2.701542874033006e-05,7.178887832645558e-05,3.34869560981982e-05,1.9609557277058943e-05,3.9498205188354135e-05,0.00032876440485721383,0.00039863679724571054
2.6187814373460386e-05,6.75755890847131e-05,3.598849743285671e-05,1.3546363566376788e-05,4.2986866146175376e-05,0.00032842749222318236,0.00038010093823989666
2.1586091263990698e-05,5.313518882334307e-05,4.452541628024501e-05,8.76270855884599e-06,4.598778930076953e-05,0.0003341299101715878,0.0003493297900012133
2.1635036245842166e-05,4.921881541436856e-05,4.696455203776944e-05,6.886262692939117e-06,4.4699505230463775e-05,0.0003204981543470072,0.00035514790176494385
2.1177692601351028e-05,4.784410187599157e-05,5.381725624717903e-05,7.3734146382918625e-06,4.809136002039775e-05,0.0003243659844290206,0.00033866041792111125
1.913200905646898e-05,4.25829390283368e-05,5.913693326547241e-05,1.1252024976073215e-05,5.179362663203441e-05,0.0003120053383006272,0.0003544740231409876
2.1290313459673102e-05,4.3504677385182155e-05,5.480037752402927e-05,1.573868409600511e-05,4.321039889300853e-05,0.0002741090921528958,0.00031096668422254074
2.047666556276418e-05,4.1073790678396405e-05,5.959750769020964e-05,2.354036741892785e-05,3.710525695030428e-05,0.00026978629472605123,0.00030805701137334723
1.6710272629024358e-05,3.846484657029983e-05,6.889249723879277e-05,3.948632289277125e-05,2.8031348540615216e-05,0.000258807152561198,0.00029220445396729134
1.5303829503684883e-05,3.8475486409451284e-05,7.03743915029764e-05,3.092307687695667e-05,2.7910593970516742e-05,0.00023416937194299284,0.0003133501441934261
1.2704742819308592e-05,3.755994919825931e-05,6.834893576090082e-05,2.568207747259808e-05,2.5289024882057533e-05,0.00022823333372594192,0.00028860549720760424
1.5805953842209232e-05,4.307617204113265e-05,3.522248575573655e-05,2.24610343875533e-05,2.3679155737287105e-05,0.0002125665347778493,0.0002642855578582319
1.4920252903229865e-05,4.213055964789838e-05,3.408737046440481e-05,1.685936039762993e-05,1.4147089805938246e-05,0.00018644391471995698,0.00027028501312760945
1.5174181364012244e-05,4.3539954462361575e-05,3.484220898989331e-05,8.27694175087885e-06,1.5519726347567682e-05,0.00016010235242571084,0.000275684862392905
1.5693062888612775e-05,4.6825729638324016e-05,3.252814789901716e-05,5.665906706860629e-06,1.4225546415264725e-05,0.0001454735524198206,0.0002773316150987707
1.5192887077500105e-05,4.4376870525769935e-05,1.45892222986021e-05,2.907450762805807e-06,1.5058501135522488e-05,0.0001261457987359192,0.00028444949719721633
1.6780435403084452e-05,4.285938897954626e-05,1.1117679354485888e-05,-1.1696608688289582e-06,1.2855499835799577e-05,0.000119508948016153,0.0002779779370130909
1.7354761863175222e-05,9.536731261972318e-06,7.114238958316893e-06,-2.876461876706547e-06,1.0802974998606378e-05,0.00010221259918036894,0.00031112538334760755
1.9414895486616145e-05,2.711140849954215e-06,5.303204242605532e-06,-3.612078766454817e-06,1.1382498908026664e-05,9.237042812783391e-05,0.0003035001388847613
2.1013406053345197e-05,2.6619560899384405e-06,4.191216008461811e-06,-7.288104353235833e-06,1.0791364514846955e-05,8.737167949255023e-05,0.00029327870992742474
1.913129949447507e-05,4.20946209972086e-06,2.420602086507373e-06,-6.703522641416806e-06,1.0811360986852219e-05,9.51927696451976e-05,0.0002646249227286568
1.7381662189875594e-05,5.431731230974889e-06,1.563376955842735e-06,-7.191883424753624e-06,1.1437456067803766e-05,0.00010819144035272253,0.0002342231110275362
1.8850699099263638e-05,4.358233326261862e-06,1.7788408612141353e-06,-8.324219505129415e-06,1.1522373771161053e-05,0.0001148631616034176,0.00020600113857714356
2.0027571129833846e-05,1.214114349845803e-06,2.3084433004915664e-06,-5.7943664119756974e-06,1.706853532618132e-05,0.00010586975112416829,0.00018200617891478193
2.1760974671522648e-05,1.0449785636109244e-06,2.761064366725998e-06,-6.610440803070131e-06,1.7544434129609916e-05,8.771676320319843e-05,0.00018932245360173304
2.388341259461596e-05,2.6563062324865883e-06,1.6241001079347382e-06,-6.81756900865711e-06,1.6896182674153665e-05,8.563671302275562e-05,0.00017458774877670823
2.783425137210484e-05,1.8060865775149446e-06,8.035197055340143e-07,-7.107763218947079e-06,1.6553047703515965e-05,7.874895766481668e-05,0.00016184212792879534
2.8896041818182217e-05,3.2428043324128554e-06,4.5654088208356023e-07,-6.413323007463435e-06,1.558112627563819e-05,7.317331663712446e-05,0.00014733705412869064
2.9736094967198376e-05,2.4710961422392518e-06,-4.6954985083519794e-07,-6.433130151353206e-06,1.4929903149945702e-05,6.888445337663432e-05,0.00013803136009950403
2.7230819664782417e-05,2.2057641252654677e-06,-1.0868858193982421e-06,-6.2311252268264655e-06,1.5028886905288024e-05,6.226344602831702e-05,0.00012405598872257495
2.6134924076851755e-05,3.3303442470500273e-06,-9.976145942364433e-07,-6.322908492424964e-06,1.4860208276090978e-05,5.910573293289843e-05,0.00011568287462044075
2.4256736724645404e-05,4.817094975568845e-06,-6.181070410439834e-07,-6.0395769135418116e-06,1.5143107977831338e-05,5.306780541915212e-05,0.00010519316659072526
2.248705352539098e-05,3.703585395598601e-06,2.081342013000403e-07,-7.648554508418014e-06,1.4435478802618172e-05,4.993976361961592e-05,0.00010002143336389618
2.2462513089990545e-05,3.583989425967974e-06,1.131799700380282e-06,-7.860317112045815e-06,1.3824015900995966e-05,4.413575890493438e-05,9.083913448978127e-05
2.1209314626846694e-05,2.563476063921622e-06,1.9916882392862863e-06,-8.36868290442799e-06,1.294335477349231e-05,3.844115471860012e-05,8.272325554895309e-05
1.4896187329505553e-05,-3.5454197387516983e-06,1.1064480502600734e-05,-9.680333694965246e-06,1.1932595731877427e-05,3.398993944495075e-05,7.765277815812238e-05
1.3055074260961038e-05,-6.503028471205476e-06,1.8560072043013646e-05,-1.076866935236104e-05,1.1169449500324004e-05,3.3178346261627925e-05,7.674231682431268e-05
1.1956205521900934e-05,-6.703515487846072e-06,2.1950040168907732e-05,-1.1055006341292957e-05,1.1735072133707277e-05,2.826182739580351e-05,7.028227100882751e-05
1.0496847631861538e-05,-5.547504651937869e-06,2.451934832555859e-05,-1.1145883001070688e-05,1.1625837734018695e-05,2.051070711306748e-05,6.223420791517358e-05
8.156793643277233e-06,-6.074088934570461e-06,2.4909434861560466e-05,-1.1600231634764467e-05,1.142683456855834e-05,1.620873060428293e-05,5.728608795832292e-05
5.8481898480580825e-06,-6.811130180733463e-06,2.7341220296694835e-05,-1.1546244271067218e-05,1.087500487593872e-05,9.219731417764919e-06,5.369678908001092e-05
1.8104915978094005e-06,-7.096008825171455e-06,2.7036854590524408e-05,-1.1516949635671012e-05,9.948064336215551e-06,5.654562442231683e-06,5.136654656072872e-05
-9.634487891746072e-07,-7.356812640101201e-06,2.8803146462820898e-05,-1.1593310967719974e-05,8.767258115499686e-06,5.247579366826424e-07,4.873530428199274e-05
-2.2353798451432242e-06,-6.0436002656795115e-06,3.064039982167761e-05,-1.1635074709825443e-05,9.578202196223552e-06,-5.626187940224895e-06,3.924853514297206e-05
-2.7891917469137027e-06,-7.218557007143888e-06,2.935246011247717e-05,-1.1795711245296242e-05,8.900409409732739e-06,-1.0753635358524888e-05,3.698112023566895e-05
-3.338471984623444e-06,-5.602347073330743e-06,2.5796027663495953e-05,-1.185760311423285e-05,9.189357974818638e-06,-1.4305073531773196e-05,3.075500446564613e-05
-4.090111653522068e-06,-4.958249103186446e-06,2.2356469812567794e-05,-1.0482050304536872e-05,1.1264672427171696e-05,-3.299068883289539e-05,3.6926852054401195e-05
-2.5626789296933047e-06,-4.305424567070177e-06,2.1460380181251916e-05,-1.04232929559071e-05,1.2535404097102393e-05,-4.426417500935626e-05,4.0056681583674534e-05
-2.6508673790611217e-06,-3.7926252834535144e-06,2.3468815454276274e-05,-1.0763424800686396e-05,1.2322408168729008e-05,-5.350947558832894e-05,4.003539716186145e-05
-2.9387814315682895e-06,-3.5540440402623967e-06,2.2231291911673982e-05,-1.1305123283762638e-05,1.301753256792319e-05,-6.536345373006808e-05,4.3319472406065366e-05
-3.3472186394262823e-06,-3.396546079658696e-06,2.160620831079683e-05,-1.1692506175535554e-05,1.3761743750987107e-05,-7.411686677520815e-05,4.4895413341376564e-05
-3.141081901201113e-06,-3.3691805655940708e-06,1.9108785296116987e-05,-1.2237020317935446e-05,1.3340574333477679e-05,-7.548164950465923e-05,4.256313372646111e-05
-2.3878594848251363e-06,-2.9407963441667576e-06,2.138843832837671e-05,-1.2447801871325892e-05,1.2112308205153881e-05,-7.735135169212818e-05,3.036395725891264e-05
-2.233114624949358e-06,-1.42133699540107e-06,2.5688406388898084e-05,-1.0631314078435538e-05,1.0995817488799167e-05,-8.069887630820562e-05,1.7847312529291133e-05
-1.9079689207634877e-06,-1.5265586686568024e-06,2.3640304827561712e-05,-1.0873833525458198e-05,1.050806648251148e-05,-8.06522956275914e-05,1.4862513165727696e-05
-1.5207152114061382e-06,-1.9017163854240471e-06,2.3180282117019858e-05,-1.1661449568382317e-05,9.709504158753178e-06,-8.204801988201427e-05,1.0182342504785674e-05
-1.471447398438201e-06,-2.1570465401520853e-06,1.748149647203941e-05,-1.1739038483951412e-05,9.512148227954182e-06,-7.930119092951081e-05,6.861973052057779e-06
-1.2195083249182661e-06,-2.261728769635871e-06,1.89934005787228e-05,-1.2715336984456787e-05,9.40039558367829e-06,-8.156093851850236e-05,4.272775017783337e-07
-8.695811137190898e-07,-2.1407088354330046e-06,1.914317251342903e-05,-1.3105041552196089e-05,9.055128553616358e-06,-8.239488221781941e-05,-5.477859614546652e-06
-2.702275379448367e-07,-1.7855615319673226e-06,1.8145127684256397e-05,-1.3308708030681314e-05,9.218905954395903e-06,-8.339901126583902e-05,-1.0650297538886495e-05
1.604847142424642e-07,-1.4450904356826885e-06,1.8108190757738185e-05,-1.3214569585301402e-05,8.452158180054907e-06,-8.569351554357225e-05,-1.6134097020811536e-05
6.3779561754612e-07,-1.2432262964213348e-06,1.9717772234313772e-05,-1.3022801337653587e-05,7.980343135460385e-06,-8.851149454939968e-05,-2.2394827737180446e-05
5.633232540274844e-07,-1.2927579800703291e-06,1.7919910058031726e-05,-1.3407098173273912e-05,7.762377626197847e-06,-8.908060212513334e-05,-2.416492492644727e-05
1.5767884103870093e-07,-1.6543241554507497e-06,1.803429530689429e-05,-1.3926801804179978e-05,7.45944896528099e-06,-8.961500639249642e-05,-2.7495063027754402e-05
-1.2129036980129556e-07,-1.7465381936644165e-06,1.9337716847176743e-05,-1.4255948845808657e-05,7.134806894543525e-06,-9.119044857346144e-05,-3.1651403358986666e-05
-3.458702199592632e-07,-2.005505165052627e-06,1.8402817170347954e-05,-1.4609804318413801e-05,6.492625936104825e-06,-9.213156193443926e-05,-3.441580706858988e-05
-5.546915108495589e-07,-2.1096443659413234e-06,1.8022651607082007e-05,-1.5152782533687856e-05,6.347991947868486e-06,-9.32851719511172e-05,-3.6918125460021686e-05
-6.184964951141254e-07,-2.006354160387665e-06,1.9657505978354004e-05,-1.4817057865994078e-05,5.808506525104449e-06,-9.532838310505841e-05,-4.2942159810238024e-05
-5.648120656543866e-07,-1.8671579634071774e-06,1.995596119329837e-05,-1.4289536576704874e-05,5.647959358179468e-06,-9.677107283720208e-05,-4.769444670851106e-05
-7.23161916076946e-07,-2.061996629240212e-06,1.8984573326339444e-05,-1.44281724080904e-05,5.191044363964933e-06,-9.729181335375407e-05,-4.931024564981201e-05
-8.431600376010806e-07,-1.8568511446392384e-06,1.9073292104131233e-05,-1.3302761072353315e-05,5.140382051763488e-06,-9.844006454363454e-05,-5.348060962433537e-05
-9.950799235005962e-07,-1.2921553625187649e-06,1.7342947907027337e-05,-1.1762030488478116e-05,5.112682583162704e-06,-9.975583329044135e-05,-5.906030369191979e-05
-1.3410259124036967e-06,-1.3869024887019192e-06,1.7042638102084373e-05,-1.1242404037641856e-05,4.943609455157831e-06,-0.00010057589251539837,-6.24964615364316e-05
-1.6903182826655326e-06,-1.4982410443931825e-06,1.6486246439069456e-05,-1.1618164712848449e-05,4.383982799417075e-06,-0.00010123094193570117,-6.365233552954597e-05
-1.782597193738528e-06,-1.4452794159927668e-06,1.6618448896242727e-05,-1.1534326900915024e-05,4.202985447306488e-06,-0.00010268387538028584,-6.691512771928429e-05
-1.9770875673292006e-06,-1.214920512730615e-06,1.5985721199450075e-05,-1.1586360736089929e-05,4.108916579075913e-06,-0.0001034205809426793,-6.88354602863649e-05
-2.181743428995514e-06,-1.4210956273163934e-06,1.5684493004407366e-05,-1.1860824779349738e-05,4.025353375059743e-06,-0.000104383934594174,-7.123202021630088e-05
-2.1811797292437808e-06,-1.8460372057995578e-06,1.4988371733983267e-05,-1.2131059097654677e-05,3.7448593758368034e-06,-0.00010535777413779688,-7.249361987266107e-05
-2.3026408049510354e-06,-2.4925617631156953e-06,1.4613654894338278e-05,-1.252185680052582e-05,3.6723476182725398e-06,-0.00010584170653293187,-7.394034221108788e-05
-2.0229110445195696e-06,-2.1745861551283426e-06,1.4157667766547294e-05,-1.2094842720686043e-05,3.4350497032738734e-06,-0.00010689620974093903,-7.790060674188527e-05
-1.7182245452375664e-06,-2.297508361980114e-06,1.3966679726212399e-05,-1.1810434071838437e-05,3.3408385878334243e-06,-0.00010773339097727502,-8.103773262438433e-05
-1.6574415161585714e-06,-2.40996545716392e-06,1.3656447516815114e-05,-1.1651625511769108e-05,3.294576761803468e-06,-0.00010866042403915856,-8.252800668770579e-05
-1.703509418243588e-06,-2.463411064212578e-06,1.3325354711698907e-05,-1.1980971547559028e-05,3.118634462423286e-06,-0.00010944950997216159,-8.435302610528167e-05
-1.6819014321709866e-06,-2.6774889297947657e-06,1.3163515084180357e-05,-1.2262538056844836e-05,3.1435094541535775e-06,-0.00010988772989396085,-8.566380515889824e-05
-1.6764000548421317e-06,-2.751880982734408e-06,1.2504353227394887e-05,-1.2553943256372749e-05,2.89847658515878e-06,-0.00011043029688247444,-8.645008090279952e-05
-1.1787589886518756e-06,-2.6177748294209087e-06,1.2762937858331993e-05,-1.2855261842339645e-05,2.86012354923626e-06,-0.00011132259655023314,-8.945844146359362e-05
-1.0219609682746263e-06,-2.6041503159366434e-06,1.2998035990604758e-05,-1.3116632471126681e-05,2.8523209643169674e-06,-0.0001118465823474235,-9.129746978549957e-05
-1.0810229499023557e-06,-2.8091240037548904e-06,1.2859889133870349e-05,-1.3115270527622956e-05,2.7733136977772885e-06,-0.00011207460793601771,-9.199628301435547e-05
-8.582383757788407e-07,-3.1704502001450037e-06,1.2641669561267224e-05,-1.345640770417269e-05,2.7656827915062686e-06,-0.00011282498973638737,-9.370037193629387e-05
-7.771449871431426e-07,-3.553971388946528e-06,1.2624935858688713e-05,-1.34743602139881e-05,2.8429310452214875e-06,-0.0001130274046453671,-9.428809126847001e-05
-8.115128317412157e-07,-3.8712275306052305e-06,1.2574004167440061e-05,-1.339989018030116e-05,2.867529968038726e-06,-0.0001132921754038917,-9.520650045561129e-05
-9.310552878990549e-07,-4.153512295085016e-06,1.227689976761565e-05,-1.3521880917995696e-05,2.895267269988202e-06,-0.00011378777048339605,-9.619772031990088e-05
-1.082721691770272e-06,-4.308022191314723e-06,1.203707772227612e-05,-1.3567319711855921e-05,2.948346065647859e-06,-0.00011386895732277556,-9.67148418035465e-05
-7.607691883652396e-07,-4.362354673787882e-06,1.2095863471684521e-05,-1.3935359695740062e-05,3.20240610903832e-06,-0.00011392805212317058,-9.78415061663317e-05
-9.644811619277541e-07,-4.496810114756963e-06,1.1965805153633733e-05,-1.4155522461089446e-05,3.166175861030731e-06,-0.0001140430513905913,-9.834522148630374e-05
